clean_comment;v1;v2;v3;v4;v5;v6;label
to the alias of the newly selected cert;2.0753746;-0.073279426;1.8730239;1.7587165;-2.2608857;3.1225572;CODE
fields;-3.4779873;-6.3421025;1.2862338;-1.0030953;-3.4963675;1.694962;-
gui members;-3.53337;-1.0635054;1.8124487;2.663839;-4.09425;-0.45828807;-
initialization;0.16967878;-2.5660396;-2.9070673;1.0972731;-3.187009;1.0308646;IRRE
trusted root ca source selection;4.0905375;-1.0437636;-1.2641994;0.9154294;-1.5519502;1.8533701;CODE
revocation options;-1.5528587;1.4539989;-0.8207918;2.5334895;0.10370138;-0.21484715;-
client certificate authentication list;6.3630495;-0.7429862;2.5572329;-0.44298697;-2.488131;1.6960664;CODE
event handling;-8.167529;1.8522613;-3.604236;-4.9974833;-4.5005846;-4.1535864;-
configuration form members;2.2094138;-1.5139287;-0.44518483;5.403444;-6.6128035;3.6400452;CODE
start listening for newly register or removed protocol providers;3.1457438;8.610872;0.5042846;-3.655759;-6.729908;0.4389377;CODE
this shouldn t happen since we re providing no parameter string;5.0765533;-1.4378757;-3.9834118;1.42974;5.3801775;0.28880057;CODE
but let s log just in case;-3.770895;-0.32617182;1.6184788;-0.99456674;5.5730934;0.393962;CODE
in case we found any;-4.4331684;-2.6871352;1.2470047;-1.4737515;4.2535253;3.426776;CODE
start listening for newly register or removed protocol providers;3.1457438;8.610872;0.5042846;-3.655759;-6.729908;0.4389377;CODE
this shouldn t happen since we re providing no parameter string;5.0765533;-1.4378757;-3.9834118;1.42974;5.3801775;0.28880057;CODE
but let s log just in case;-3.770895;-0.32617182;1.6184788;-0.99456674;5.5730934;0.393962;CODE
in case we found any;-4.4331675;-2.6871362;1.2470039;-1.4737517;4.253525;3.426777;CODE
check whether the provider has a basic im operation set;3.2044082;5.1943674;-2.3551145;-3.1187568;-3.4235697;2.6051593;IRRE
check whether the provider has a sms operation set;1.9133776;4.367721;-1.7492508;-4.942803;-2.338763;3.5124407;IRRE
do nothing;-4.051622;-1.5469357;-0.6633148;-0.8109052;3.3547268;-1.8213412;CODE
do nothing;-4.051622;-1.5469357;-0.6633148;-0.8109052;3.3547268;-1.8213412;CODE
do nothing;-4.051622;-1.5469357;-0.6633148;-0.8109052;3.3547268;-1.8213412;CODE
do nothing;-4.051622;-1.5469357;-0.6633148;-0.8109052;3.3547268;-1.8213412;CODE
we don t care if the source service is not a protocol provider;5.043145;4.681075;4.133129;-4.4470663;-2.55794;-0.17240828;CODE
do nothing;-4.051622;-1.5469357;-0.6633148;-0.8109052;3.3547268;-1.8213412;CODE
do nothing;-4.051622;-1.5469357;-0.6633148;-0.8109052;3.3547268;-1.8213412;CODE
if the chat configuration form is disabled don t continue;0.05148579;5.8835325;-1.1281223;6.193585;1.782049;-1.8537091;CODE
get all registered sources;4.794934;-0.020770798;-0.48641288;-1.2224454;-4.257598;3.2022069;-
the jtable to list all the available sources;2.174722;-2.7694302;-1.5369865;-0.83138555;-3.4170702;-0.050181333;CODE
private final string certificate url jitsi viewcertificate;8.159109;-1.4412354;1.2242013;0.19296305;1.335494;-1.0758623;CODE
make jeditorpane respect our default font because we will be using it;1.389532;-2.7853456;-1.1883419;6.409563;-1.0590503;-4.070637;CODE
to just display text;-3.5095713;-5.255177;1.8477802;2.1057177;-0.6730863;-3.9195392;CODE
protocol name;4.158721;0.57950294;4.950185;-5.3158584;-5.9002724;-0.6824652;-
server address and port;3.601272;-2.6662788;4.7291017;-2.4800787;-2.7909956;-1.2583722;TASK
transport protocol;1.4487882;1.0471864;3.798956;-7.297899;-5.0730352;-1.896976;-
tls information;3.1366353;-0.770314;4.1984854;-5.298879;-2.6772602;-1.2714908;CODE
handle view certificate link;4.080201;0.015961623;1.5329721;1.9618943;-1.1160787;-1.1940908;-
get all registered provider factories;4.783222;1.9715855;-0.9005134;-1.9828748;-6.1040754;4.2791595;-
get the service from the event;-0.10299935;5.7018886;-2.1391385;-4.770519;-5.001984;-3.144279;CODE
we are not interested in any services;-1.5859671;2.840241;4.8250985;0.14534824;1.8206531;2.2261376;CODE
other than protocolproviderservice;4.987698;4.624843;3.405367;-4.7736135;-7.8114834;-2.573283;-
if a new protocol provider is registered we to add new;4.0243406;6.2678657;2.1437302;-0.29195496;-6.234026;3.0255022;CODE
accountdetailspanel to the combo box containing active accounts;0.64790624;1.9560227;-3.3434153;6.3406744;-3.0508053;0.16512254;-
if the protocol provider is being unregistered we have to remove;5.0680594;7.157995;3.2176108;2.2696848;-0.74541134;1.9703948;-
a accountdetailspanel from the combo box containing active accounts;0.079959676;1.8986449;-2.9268694;5.578883;-3.9474797;0.4924662;CODE
when the user release the mouse button and completes the;-6.733979;3.7045252;-1.7358385;2.4952958;-1.6600204;-6.0982356;IRRE
selection getvalueisadjusting becomes false;-0.38137695;-1.8324263;-7.1369;2.363707;2.508275;-0.8738586;IRRE
create the avatar panel;-2.2465148;-0.9749854;3.7761374;6.672495;-3.9148712;-3.032762;IRRE
if the user has a contact image let s use it if not add the;-1.7706407;1.5471374;3.0011575;3.1574895;-1.1280311;4.036048;TASK
default;-2.401484;-2.0686817;2.5002694;5.393238;-2.5130365;-2.09689;CODE
create the summary details panel;-2.392403;-2.0835724;0.2754111;4.363467;-4.0964003;-2.4164445;IRRE
labels panel;-2.3561838;-3.4647956;1.0226446;5.732402;-4.990444;-2.4630945;-
values panel;-1.8473048;-4.4434285;-1.6014642;4.322798;-3.7621946;-2.054909;IRRE
first name details;0.675211;-4.1249223;1.740651;1.1783098;-1.2090952;4.0908537;-
middle name details;-1.3289129;-5.276796;2.4603047;0.46976584;-1.5560364;3.9605846;-
last name details;-0.14288636;-3.5505989;2.014974;0.79031694;-0.3196107;4.2521462;-
gender details;-1.6329511;-4.4432416;2.8005617;-2.9070442;-2.5892181;-0.622965;CODE
birthday details;-1.9237543;-3.1430984;2.5364485;-1.9057823;-1.1780096;-1.6742485;-
email details;-3.0732918;-1.4480057;5.1095986;-1.0704856;-1.5719893;2.2087169;-
phone number details;-0.54394627;0.003951346;2.9978514;-1.3467271;-0.25943127;3.4067178;-
the imagepanel will be used for any binarydetails and will be added at;1.0096462;-1.9268494;-1.0733684;3.2210667;-4.453057;-3.9272325;TASK
the bottom so we don t disrupt the standard look of the other details;-1.8211204;-4.321728;2.8506374;2.0208795;-0.39063564;-1.8855432;CODE
obtain all the details for a contact;-0.99329734;0.42834684;4.2586026;-2.6805985;-4.8150973;8.396734;CODE
add users status message to extended details if it exists;-3.050224;2.8156114;-2.1265185;0.2825871;0.49320948;3.1890106;TASK
if the contact s protocol supports web info give them a button to;1.1424481;4.9189982;5.668138;-1.1362168;-4.5197678;3.9418058;META
get it;-2.4754176;-2.8844852;2.7942376;-2.5874918;2.186432;-1.1797798;-
msgbuffer append http;6.594883;0.20000039;2.4103928;-1.6378561;0.098899186;-2.9937742;CODE
search for the metacontact;1.5897671;-0.5324747;-1.5775174;2.2476857;-3.8944907;2.0503027;CODE
registers the contact source panel as advanced configuration form;3.4683485;3.152978;-0.8102647;4.0063095;-9.359103;3.4103973;CODE
checks if the context source configuration form is disabled;4.5843134;3.751176;-7.528337;3.9635873;-2.056277;-1.0289074;CODE
get all already running config form services;4.483176;2.6906145;-4.007595;2.643044;-4.9624214;2.17747;CODE
add those services to the tab panel;2.256256;3.1978445;1.0497617;6.351972;-6.186907;-2.3615828;TASK
then listen for all future service changes;-2.655006;7.3653364;0.48477307;-1.7472044;-2.1383698;-1.4750186;TASK
finds all the files properties in the path resources languages;4.7337804;-5.383798;-3.9852567;-0.6960631;-2.0757594;-0.050921533;CODE
check if we didn t compute it at the previous call;-3.0511708;2.663236;-4.797701;-6.3009987;5.1028104;1.7938073;IRRE
keep it just in case of;-5.1757097;-1.921416;-1.0678326;0.7733529;3.0499198;2.4768455;CODE
buffer for ressource files found;2.4989493;-1.1558787;-1.2051861;-2.0143845;-0.3250636;-1.3586979;CODE
remove the first slash then replace all slashes with dots;0.5049874;-8.026623;1.3872172;1.2109301;1.2539473;0.7899271;CODE
work around java s backwards compatibility;2.1611698;-2.220275;-2.3513203;-1.4703631;-1.5889413;-2.8178215;-
registers the service implementation provided by this plugin;5.267726;2.910111;-1.9169799;-1.5954115;-5.6950135;-0.2876507;TASK
display the next image in the animation sequence;-2.6673155;-3.6936657;-0.5347681;-0.080626555;-1.3049469;-2.6913986;CODE
track the number of cycles that have been completed;-4.197172;-1.5305607;-3.1259978;-3.3755872;-0.5905581;0.39649484;TASK
stop the animation when the specified number of cycles is completed;-3.879477;-0.49701902;-4.977515;0.27938756;1.4402218;-1.9428022;TASK
display the first image when required;-1.7940408;-2.2682493;-2.5694437;1.298714;0.34594843;-0.051193554;CODE
wait one more delay interval before displaying the;-4.3424654;0.03085949;-2.5243435;-1.5076978;1.3919373;-3.5970972;CODE
first image;-3.0504296;-5.4214606;2.6298027;0.95550627;0.6757931;-1.1771655;-
if an icon isn t provided set the application logo icon by default;2.589339;-0.48559484;-4.1288066;5.4436684;-0.93498546;-1.7604328;IRRE
if username is not editable and username label text is empty;-0.89780676;-2.1897626;-1.3961684;5.4509373;3.759872;2.0068066;TASK
we do not want to display it;-3.3828402;-0.66941553;4.8175063;5.9894905;2.037394;-1.7109559;CODE
release the caller that opened the window;-4.748109;4.3114266;-1.784256;-0.76473373;-2.0734737;-2.513756;IRRE
we don t care just retry;-2.6801374;2.499155;1.0787616;-2.6368525;5.071498;0.48533785;CODE
this should not happen because we check if the;-4.398118;2.8475258;-0.28929138;-0.28183648;6.814638;2.4424105;IRRE
operation is supported before adding the sign;1.6021241;-0.85182786;-3.5137024;1.437145;1.6974767;0.07054576;CODE
get metrics from the graphics;-0.755231;-3.2080016;-0.3489478;-0.54187405;-2.037879;-1.6114393;CODE
get the height of a line of text in this font and render context;0.68293595;-4.033239;-1.8304574;-1.3114208;-2.0060785;-2.6063068;CODE
get the advance of my text in this font and render context;-1.2653943;-3.9762163;-2.9047756;-0.5912773;-3.1050334;-3.3619728;CODE
calculate the size of a box to hold the text with some padding;-1.245875;-5.0291133;0.7201644;-0.7165305;-1.1440282;-2.3632941;TASK
get metrics from the graphics;-0.755231;-3.2080016;-0.3489478;-0.54187405;-2.037879;-1.6114393;CODE
get the height of a line of text in this font and render context;0.68293595;-4.033239;-1.8304574;-1.3114208;-2.0060785;-2.6063068;CODE
calculate the height of a box to hold the text with some padding;-0.84433395;-4.646665;0.75000536;-0.19325705;-1.6584947;-2.4349017;TASK
register the verifycertificatedialogservice;5.1294665;5.328125;-1.4983851;-0.3443426;-0.78995174;-1.0990158;-
try to reevaluate the preferred size of the message pane;0.49674812;2.4375644;0.42754054;5.0764294;1.6263871;-4.5385327;CODE
this is definitely not a neat way to do it but it works;-2.1669922;-1.4948599;0.8133864;3.5251267;-3.3048575;-0.6467679;CODE
really shouldn t happen but log anyway;-2.2512116;3.6358137;1.0358897;-0.15555419;6.649438;-1.098683;META
restore default values for preferred size;-0.14925143;-4.6397257;-5.6442027;5.1311913;-2.1936781;0.48399535;IRRE
as we have resized its components let it calculate;-2.2452922;-4.2973614;-0.5688925;1.6220367;-2.652965;-0.96165836;CODE
that size;-1.2046103;-6.510629;3.3229275;-0.64031786;-0.031003486;-3.017667;-
this may throw an illegalstateexception;-0.8413811;2.4233248;-1.1035017;-0.5348392;6.104029;-0.62297463;CODE
but it will be caught and handled in the;-4.32095;0.55597985;-1.2342707;-3.2116086;2.270935;1.0138513;META
action that invoked this method;-2.5985527;1.4705969;-5.3344707;-2.8805068;0.059388775;-2.178988;CODE
we simply ignore;-4.707792;-0.4828156;1.2610704;-0.17350896;4.003256;0.8847626;-
don t know why if we draw the string on y 0 it doesn t;0.18068255;-6.0900607;-0.27508348;-0.1018414;3.296303;-1.1177965;CODE
appear in the visible area;-4.1063495;-2.2310326;1.2987838;2.3345022;-1.0094942;-0.8208737;CODE
patch for bug 4816922 no way to set drag icon;0.53890616;-0.110663034;-2.6312928;5.9029408;0.8358547;-4.272681;IRRE
transferhandler getvisualrepresentation is not used;4.2526875;2.3043218;-3.0698771;-0.6346793;-0.9023934;-1.1046323;OUTD
http bugs sun com bugdatabase view bug do bug id 4816922;3.629908;-0.2832544;1.1352693;2.0249698;4.478471;-0.83190554;CODE
the following workaround comes from bug comments section;1.8198926;1.2172824;-3.256499;5.151414;4.9695134;-2.3761501;CODE
only mouse events supported for drag operations;-4.1418605;0.35117105;-2.5812063;1.0600636;-4.800662;-5.445628;CODE
draggesturelistener methods;-0.6989094;0.028650781;-2.6268265;-0.94380325;-5.032283;-5.5002327;-
dragsourcelistener methods;-0.0026103707;-1.543448;-1.9432778;1.5125784;-3.871159;-3.1690018;-
draw triangle polygon;-1.187646;-2.8225698;1.4049796;1.3025209;-0.37076786;-3.9190464;-
nothing selected nothing to drag;-2.210823;-0.96144354;-1.0999923;6.3567724;1.7946169;-2.945226;CODE
suppresswarnings deprecation can t find an alternative;-1.0136229;1.1128763;-4.47451;2.342966;4.107968;-1.2512592;-
don t have other possibility for now instead of using the deprecated;0.17145109;0.7659358;-0.26877654;4.0221715;0.4539097;-1.5543232;CODE
plaintextflavor method;2.4462998;-4.549081;-2.7769678;-1.6263498;-1.4648604;-2.6398318;CODE
ignore it because we ll try file createtempfile;1.3324574;-0.39638305;-2.2649982;6.050517;1.7288175;-3.7845445;IRRE
well we couldn t use a pretty name so try file createtempfile;1.7486694;-3.1522627;-1.2835499;3.9178636;-3.8694057;-3.495757;IRRE
frame image will be drawn only if s bigger or equal to the underlying;-1.2319621;-3.1347904;-2.2280326;1.4095749;2.1840148;-3.1320486;-
image we would like to avoid pixelated results;0.003838673;-4.152825;1.8691868;0.8667969;1.7840474;-1.5817775;IRRE
intercept the action to validate the user icon and not the default;-0.4254341;0.8166108;-5.724451;2.5953925;0.23190995;-1.0504996;CODE
intercept the action to validate the user icon and not the default;-0.4254341;0.8166108;-5.724451;2.5953925;0.23190995;-1.0504996;CODE
draw black overlay;-3.3399854;-3.1652708;0.8435722;1.93198;-1.56434;-4.2968373;-
draw arrow;-3.510766;-5.43141;1.6774613;0.9190903;0.1802587;-4.1423864;-
remove overlay only if the dialog isn t visible;-3.2677925;2.4423904;-4.9267683;3.7877119;-1.189812;-3.5151906;-
sometimes imageio fails will fall back to awt toolkit;0.20587125;-0.27662337;-3.0348306;1.0406426;4.036432;-3.6535282;-
if it fails throw the original exception;-0.028989539;2.2068915;-5.3875546;-2.8513186;7.563604;0.6449787;CODE
just clipping the image would cause jaggies on windows and linux;-0.06568323;-1.5736742;1.3793824;3.716622;1.8218198;-5.08529;CODE
the following is a soft clipping solution based on the solution;-0.43545994;-2.3817236;-0.100000955;1.1752807;-1.3292854;-1.3088847;CODE
proposed by chris campbell;-3.8479586;-2.4187436;2.0832343;-1.7061888;-2.4054673;-0.21507475;-
http java sun com mailers techtips corejava 2006 tt0923 html;2.869454;-0.7690753;2.9584506;-0.06707434;-1.0915214;-2.3668554;CODE
render our clip shape into the image note that we enable;-0.081029125;-3.3001385;0.16353919;1.5651596;-1.1483445;-4.610216;CODE
antialiasing to achieve the soft clipping effect;-0.97814906;-3.5034986;0.7652458;2.445057;-0.30686772;-0.9435581;CODE
we use srcatop which effectively uses the;0.06319548;-2.2866807;0.60030556;-0.30749086;-5.1152554;-2.1658554;-
alpha value as a coverage value for each pixel stored in the;0.2884041;-4.072944;-2.438741;-1.6212871;-1.0576718;-0.15605879;CODE
destination for the areas outside our clip shape the;-2.1155667;-3.0146685;3.262733;-0.4486707;-1.5047667;-2.61384;CODE
destination alpha will be zero so nothing is rendered in those;0.5211177;-1.0193772;-1.9127586;1.2612287;2.3650627;-3.2015457;CODE
areas for the areas inside our clip shape the destination alpha;-1.4809204;-3.5621672;1.9281737;0.77359766;-1.6481731;-3.3726523;CODE
will be fully opaque so the full color is rendered at the edges;0.020819888;-2.840147;1.4314793;2.6955616;2.7132597;-2.6587443;CODE
the original antialiasing is carried over to give us the desired;-1.032564;-4.360203;0.9319299;2.505283;0.7877733;-0.5123862;CODE
soft clipping effect;-1.7810185;-2.0633674;0.10977373;0.298055;-0.8717719;-1.8079472;CODE
sometimes imageio fails will fall back to awt toolkit;0.20587125;-0.27662337;-3.0348306;1.0406426;4.036432;-3.6535282;-
if it fails throw the original exception;-0.028989539;2.2068915;-5.3875546;-2.8513186;7.563604;0.6449787;CODE
info text;-3.7329278;-5.0050907;3.049086;-0.16728403;-2.7371588;-1.6520106;-
error text;0.016651973;-3.9149973;1.375142;0.9369117;6.164548;-2.1635723;-
password fields;0.88812953;-3.3799286;1.9869777;3.2153494;-1.2351679;0.084735215;-
prevents the password field to select the whole text automatically;0.4841999;-1.9680476;-1.264191;4.8273363;3.0541124;-1.6020083;CODE
when it regains the focus the master password dialog may loose the;-2.089188;3.8359041;0.51541257;6.375972;3.212746;-3.1190355;IRRE
focus and regain it when the main contact list window is loaded so;-3.5301228;3.5154476;-0.9755147;5.4099374;-3.705998;2.1726916;CODE
we make sure here that we won t delete everything that we ve already;-5.337814;-0.6581233;1.2717475;3.5081198;4.08156;2.0992112;CODE
typed when the focus lost gained events happen;-5.911091;1.1069105;-3.591723;0.5575446;-0.9907339;-4.485678;-
reset the caret position;-3.1973712;-0.98250663;-1.5130891;4.5380917;0.10574491;-0.19123356;IRRE
ok and cancel buttons;-6.9639215;0.5954168;1.8199795;3.593562;1.980112;-4.821535;META
blocks until user performs an action;-5.9752884;2.9024408;-4.4931173;-3.4244454;1.396496;-3.5085478;CODE
hide dialog and unblock application;0.58283645;4.0965;-1.8424133;3.9382262;-1.5764747;-5.307328;-
try to reevaluate the preferred size of the message pane;0.49674812;2.4375644;0.42754054;5.0764294;1.6263871;-4.5385327;CODE
this is definitely not a neat way to do it but it works;-2.1669922;-1.4948599;0.8133864;3.5251267;-3.3048575;-0.6467679;CODE
to check for routingforvideoenabled prop;2.796956;2.1857986;-3.4115438;-1.0251534;-1.9815481;-2.24178;CODE
to check for routingfordesktopenabled prop;4.137221;2.147924;-4.512086;-1.1155025;-2.0209954;0.5674587;CODE
make sure children are checked;-3.999604;1.3575678;-2.3203259;0.3889992;3.0029235;1.350556;-
make sure we have checked everything for the contact;-0.25566158;5.375357;5.79158;2.996619;2.4569056;4.8738904;CODE
before continue;-6.1968756;-0.59671324;0.26008746;-3.2488048;3.5700006;0.026119871;CODE
make sure children are checked;-3.999604;1.3575678;-2.3203259;0.3889992;3.0029235;1.350556;-
make sure we have checked everything for the contact;-0.25566158;5.375357;5.79158;2.996619;2.4569056;4.8738904;CODE
before continue;-6.1968756;-0.59671324;0.26008746;-3.2488048;3.5700006;0.026119871;CODE
make sure children are checked;-3.999604;1.3575678;-2.3203259;0.3889992;3.0029235;1.350556;-
to check for routingforvideoenabled prop;2.796956;2.1857986;-3.4115438;-1.0251534;-1.9815481;-2.24178;CODE
to check for routingfordesktopenabled prop;4.137221;2.147924;-4.512086;-1.1155025;-2.0209954;0.5674587;CODE
assume contact has opset capabilities;-0.21958359;2.9861603;1.718673;-3.4436715;-5.407315;6.227379;IRRE
don t add a component if already added or it will be removed;-3.6971853;2.4062064;-4.0106454;5.3302617;-0.027676594;-0.12385231;CODE
and added at the end;-3.375668;-2.160562;4.266899;1.3855771;0.6858926;-0.40499848;TASK
info text;-3.7329278;-5.0050907;3.049086;-0.16728403;-2.7371588;-1.6520106;-
label fields;-1.7496865;-6.590136;0.36365038;2.194988;-4.856145;0.4735118;-
password fields;0.88812953;-3.3799286;1.9869777;3.2153494;-1.2351679;0.084735215;-
ok and cancel buttons;-6.9639215;0.5954168;1.8199795;3.593562;1.980112;-4.821535;META
measure password quality;1.13542;-2.4597912;-0.6905813;-1.5037228;1.7404897;0.040805664;-
enable ok button if passwords are equal;0.14418454;0.49109325;-3.5378776;3.8886416;2.78372;-1.6125503;META
should never happens if the user clicks on the close;-5.176867;4.4714475;-3.3818707;1.9392686;3.7997122;-2.4717207;CODE
icon it means that the popup window were visible;-1.7012886;0.87529963;2.2148209;4.9069343;-0.7608154;-5.3501043;CODE
all items are now instantiated and could safely load the skin;-0.9977481;1.8232536;-0.31665927;3.7741187;-0.8563325;-0.8899741;CODE
container container new transparentpanel new borderlayout;-0.15528141;-0.9133725;-0.8060137;5.0324125;-3.758984;-3.5128336;CODE
paint pressed state;-3.9988518;-2.331499;-2.5171106;0.39675882;-1.3661067;-4.1321497;CODE
if there s no icon we make grey the backgroundimage;-1.9991833;-1.3673639;0.5231564;5.2697077;1.0393493;-3.496404;-
when disabled;-4.748591;2.747543;-0.28782886;3.0912874;0.5261268;-2.5491908;CODE
paint a roll over fade out;-2.3771162;-2.7505655;-0.6393601;0.13405414;1.2170738;-2.0551124;CODE
if on macos we would use the native background;-1.7255186;-1.626677;2.2078507;2.9844954;-3.0374212;-4.7345095;IRRE
put the defaults for macosx;0.6278129;-2.4962473;-2.7016582;7.304067;-4.4570684;-1.9948875;CODE
the default distance to the screen border;-1.370938;-2.5721636;-0.013481518;4.554768;-2.147089;-1.7947209;CODE
in case any of the sizes exceeds the screen size;-2.9172924;-2.4336116;2.8659894;2.4827266;0.51663107;-3.1117969;CODE
we set default one;-2.0099707;0.24446012;2.3068712;7.6158752;-1.0870892;-1.5407165;IRRE
get the left upper point of the window;-2.6519656;-3.5311525;-0.80151784;2.1128871;-2.181087;-4.608677;CODE
top left exceeds screen bounds;-0.5666205;-3.2226582;-0.07523792;3.1332586;1.9729927;-4.6186466;-
window is too far to the left;-3.1837354;-3.0481572;2.159419;4.15955;2.770223;-5.261144;CODE
move it to the right;-2.9620957;-4.690126;1.7933934;4.122212;1.1039133;-3.5088458;-
window is too far to the right;-2.8599877;-3.1791577;2.2983153;4.007887;2.4068804;-5.9792395;CODE
can only occour when screen resolution is;2.3386474;0.09442096;-0.7700619;3.0840886;1.4264121;-3.032835;-
changed or displayed are disconnected;-2.7241807;4.318498;0.27859065;6.015725;1.3745635;-2.1948247;CODE
move the window in the bounds to the very right;-3.4835298;-3.0069866;-1.1691844;3.4013603;0.013889748;-6.3291607;CODE
top left exceeds screen bounds;-0.5666205;-3.2226582;-0.07523792;3.1332586;1.9729927;-4.6186466;-
window is too far to the top;-3.0581455;-2.5846314;2.274956;4.7023983;2.241971;-4.9988785;CODE
move it to the bottom;-3.5342293;-4.351792;2.5351028;4.9010563;1.4807537;-2.079843;-
window is too far to the bottom;-2.4307387;-2.6868584;2.2068646;4.7599525;2.7177196;-4.6289043;CODE
can only occour when screen resolution is;2.3386474;0.09442096;-0.7700619;3.0840886;1.4264121;-3.032835;-
changed or displayed are disconnected;-2.7241807;4.318498;0.27859065;6.015725;1.3745635;-2.1948247;CODE
move the window in the bounds to the very bottom;-2.9046605;-2.886232;-0.43658954;4.07873;-0.6236902;-5.404181;CODE
check the lower right corder;1.4156624;-1.1982143;0.074481316;3.2631495;2.8775344;-1.3818697;-
location of window is too far to the right its right;-1.386077;-3.109019;0.74649;3.8064194;1.6671233;-5.166849;CODE
border is out of bounds;-0.78924084;-3.603351;1.9617211;1.7566026;4.2436166;-2.7957203;-
calculate a new horizontal position;-2.1937828;-5.1768413;-0.9993307;-0.75776005;-1.8684239;-1.2088686;CODE
move the whole window to the left;-4.146919;-3.527009;1.2338731;3.7829993;-0.6125651;-4.9113574;CODE
window is already on left side it is too wide;-1.7142229;-2.1821508;1.5758289;5.065142;1.7683065;-4.680087;CODE
reduce the width so it surely fits;-1.1751143;-4.306247;1.4343232;4.7389345;2.096585;-2.7480717;-
location of window is too far to the bottom its bottom;-0.5909509;-2.2539842;1.0875965;5.1336365;1.2091413;-3.8562145;CODE
border is out of bounds;-0.78924084;-3.603351;1.9617211;1.7566026;4.2436166;-2.7957203;-
calculate a new vertical position;-1.6300603;-5.0675564;-1.2661225;0.15443535;-2.510969;-0.48227566;CODE
move the whole window to the top;-3.7353292;-2.9710748;1.0191905;4.007593;-1.7866783;-4.584637;CODE
window is already on top it is too high;-2.9902446;-1.5598094;1.2551653;6.295134;0.8204288;-4.4594383;CODE
reduce the width so it surely fits;-1.1751143;-4.306247;1.4343232;4.7389345;2.096585;-2.7480717;-
if on macos we would use the native background;-1.7255186;-1.626677;2.2078507;2.9844954;-3.0374212;-4.7345095;IRRE
put the defaults for macosx;0.6278129;-2.4962473;-2.7016582;7.304067;-4.4570684;-1.9948875;CODE
in order to have the same icon when using option panes;0.23440911;-1.4285154;-2.0007892;7.6555557;-4.0059643;-2.6998;-
in order to have the same icon when using option panes;0.23440911;-1.4285154;-2.0007892;7.6555557;-4.0059643;-2.6998;-
removes old binding set;0.24831094;-0.6820756;-5.3367343;6.4045467;-2.7309809;-0.33926925;IRRE
adds new bindings to input map;0.2297413;-3.4966505;-5.3692713;3.1126008;-4.5490265;-2.0187945;CODE
the default distance to the screen border;-1.370938;-2.5721636;-0.013481518;4.554768;-2.147089;-1.7947209;CODE
in case any of the sizes exceeds the screen size;-2.9172924;-2.4336116;2.8659894;2.4827266;0.51663107;-3.1117969;CODE
we set default one;-2.0099707;0.24446012;2.3068712;7.6158752;-1.0870892;-1.5407165;IRRE
get the left upper point of the window;-2.6519656;-3.5311525;-0.80151784;2.1128871;-2.181087;-4.608677;CODE
top left exceeds screen bounds;-0.5666205;-3.2226582;-0.07523792;3.1332586;1.9729927;-4.6186466;-
window is too far to the left;-3.1837354;-3.0481572;2.159419;4.15955;2.770223;-5.261144;CODE
move it to the right;-2.9620957;-4.690126;1.7933934;4.122212;1.1039133;-3.5088458;-
window is too far to the right;-2.8599877;-3.1791577;2.2983153;4.007887;2.4068804;-5.9792395;CODE
can only occour when screen resolution is;2.3386474;0.09442096;-0.7700619;3.0840886;1.4264121;-3.032835;-
changed or displayed are disconnected;-2.7241807;4.318498;0.27859065;6.015725;1.3745635;-2.1948247;CODE
move the window in the bounds to the very right;-3.4835298;-3.0069866;-1.1691844;3.4013603;0.013889748;-6.3291607;CODE
top left exceeds screen bounds;-0.5666205;-3.2226582;-0.07523792;3.1332586;1.9729927;-4.6186466;-
window is too far to the top;-3.0581465;-2.5846317;2.2749562;4.7023973;2.2419705;-4.9988804;CODE
move it to the bottom;-3.5342283;-4.3517933;2.535103;4.9010563;1.4807527;-2.079844;-
window is too far to the bottom;-2.4307387;-2.6868584;2.2068646;4.7599525;2.7177196;-4.6289043;CODE
can only occour when screen resolution is;2.3386474;0.09442096;-0.7700619;3.0840886;1.4264121;-3.032835;-
changed or displayed are disconnected;-2.7241807;4.318498;0.27859065;6.015725;1.3745635;-2.1948247;CODE
move the window in the bounds to the very bottom;-2.9046605;-2.886232;-0.43658954;4.07873;-0.6236902;-5.404181;CODE
check the lower right corder;1.4156624;-1.1982143;0.074481316;3.2631495;2.8775344;-1.3818697;-
location of window is too far to the right its right;-1.386077;-3.109019;0.74649;3.8064194;1.6671233;-5.166849;CODE
border is out of bounds;-0.78924084;-3.603351;1.9617211;1.7566026;4.2436166;-2.7957203;-
calculate a new horizontal position;-2.1937828;-5.1768413;-0.9993307;-0.75776005;-1.8684239;-1.2088686;CODE
move the whole window to the left;-4.146919;-3.527009;1.2338731;3.7829993;-0.6125651;-4.9113574;CODE
window is already on left side it is too wide;-1.7142229;-2.1821508;1.5758289;5.065142;1.7683065;-4.680087;CODE
reduce the width so it surely fits;-1.1751143;-4.306247;1.4343232;4.7389345;2.096585;-2.7480717;-
location of window is too far to the bottom its bottom;-0.5909509;-2.2539842;1.0875965;5.1336365;1.2091413;-3.8562145;CODE
border is out of bounds;-0.78924084;-3.603351;1.9617211;1.7566026;4.2436166;-2.7957203;-
calculate a new vertical position;-1.6300603;-5.0675564;-1.2661225;0.15443535;-2.510969;-0.48227566;CODE
move the whole window to the top;-3.7353292;-2.9710748;1.0191905;4.007593;-1.7866783;-4.584637;CODE
window is already on top it is too high;-2.9902446;-1.5598094;1.2551653;6.295134;0.8204288;-4.4594383;CODE
