clean_comment;v1;v2;v3;v4;v5;v6;label
if it fails throw the original exception;2.8613985;4.089501;6.0848103;-1.865999;-1.3512108;4.3791537;CODE
info text;14.055307;-6.077323;-6.135695;1.0928019;-4.305463;0.9175396;-
error text;13.102858;-8.673744;-1.9120814;0.98789614;-1.1495359;-0.8315746;-
password fields;16.927025;-6.2972565;-5.0199666;-1.1126597;0.23153225;-1.1324884;-
prevents the password field to select the whole text automatically;-1.0442181;9.975618;-2.5717804;5.856684;1.8302144;3.9596908;CODE
when it regains the focus the master password dialog may loose the;-6.5455112;5.2478724;1.6656994;3.9133935;5.4799666;5.2219315;IRRE
focus and regain it when the main contact list window is loaded so;-5.9890413;7.0430365;1.6669024;5.2892847;0.3111922;-0.60216063;CODE
we make sure here that we won t delete everything that we ve already;-5.0350523;7.105318;12.614503;-11.319492;-1.6298494;-7.0898237;CODE
typed when the focus lost gained events happen;-6.1209455;-7.4387865;5.735462;0.068203524;4.123951;1.8618044;-
reset the caret position;6.54541;5.158457;-6.8229046;6.1855726;2.0804594;4.8913574;IRRE
ok and cancel buttons;9.763632;5.160886;-11.996195;-3.5378122;0.6211061;-2.5339048;META
blocks until user performs an action;5.146812;-2.4957752;5.849168;-2.702782;4.5596027;0.059990946;CODE
hide dialog and unblock application;0.7677732;7.7192993;-10.205352;3.5126293;4.399331;-4.989376;-
try to reevaluate the preferred size of the message pane;-2.4311645;6.612859;1.2445263;7.994415;1.8392776;2.593909;CODE
this is definitely not a neat way to do it but it works;-1.7806354;12.779989;0.5371819;-7.7451515;-0.055791467;-1.3689718;CODE
to check for routingforvideoenabled prop;-5.1083336;-3.565103;2.8372808;3.1561308;0.5655401;-6.3059993;CODE
to check for routingfordesktopenabled prop;-9.290097;-3.4716785;-3.3543746;4.1038957;5.1984835;-3.8941658;CODE
make sure children are checked;5.1296678;9.177775;-2.8912983;-2.459906;2.52913;-6.376114;-
make sure we have checked everything for the contact;-0.08708775;5.939789;5.3480787;-1.8056315;-0.036147594;-0.3307136;CODE
before continue;11.038786;-8.989137;2.2266057;-7.5477934;-0.36195943;0.7632694;CODE
make sure children are checked;5.1296678;9.177775;-2.8912983;-2.459906;2.52913;-6.376114;-
make sure we have checked everything for the contact;-0.08708775;5.939789;5.3480787;-1.8056315;-0.036147594;-0.3307136;CODE
before continue;11.038786;-8.989137;2.2266057;-7.5477934;-0.36195943;0.7632694;CODE
make sure children are checked;5.1296678;9.177775;-2.8912983;-2.459906;2.52913;-6.376114;-
to check for routingforvideoenabled prop;-5.1083336;-3.565103;2.8372808;3.1561308;0.5655401;-6.3059993;CODE
to check for routingfordesktopenabled prop;-9.290097;-3.4716785;-3.3543746;4.1038957;5.1984835;-3.8941658;CODE
assume contact has opset capabilities;-2.8828583;3.5363822;-5.5014687;-0.38332635;6.4648223;-2.4822223;IRRE
don t add a component if already added or it will be removed;-1.335441;5.7884765;5.1798167;-4.652062;-5.285815;2.13848;CODE
and added at the end;4.63059;4.515918;2.0839264;-0.5785489;-0.42638108;7.2629476;TASK
info text;14.055307;-6.077323;-6.135695;1.0928019;-4.305463;0.9175396;-
label fields;14.153408;-8.156549;-3.5397453;0.25691715;0.6544561;-2.2814393;-
password fields;16.927025;-6.2972565;-5.0199666;-1.1126597;0.23153225;-1.1324884;-
ok and cancel buttons;9.763642;5.1608915;-11.996196;-3.5378113;0.6211002;-2.533905;META
measure password quality;4.85984;1.0784345;-8.368225;3.093045;3.893207;-1.6408077;-
enable ok button if passwords are equal;-0.8289037;6.3998475;-5.3866916;-1.549669;4.519997;0.995287;META
should never happens if the user clicks on the close;-0.02923477;-1.9742653;8.847241;-4.662328;-0.40045935;10.87579;CODE
icon it means that the popup window were visible;-5.331024;-2.783842;8.673466;1.5188963;1.3588779;4.4101877;CODE
all items are now instantiated and could safely load the skin;-3.6872642;10.259277;1.4825352;1.8697884;5.092914;-1.6461068;CODE
container container new transparentpanel new borderlayout;-5.0168705;-3.1643572;-11.919392;7.2224016;-2.974918;-1.6039249;CODE
paint pressed state;8.55809;0.99683976;-8.741262;4.554365;4.5929117;-1.1441805;CODE
if there s no icon we make grey the backgroundimage;0.105337895;11.690496;-2.0085697;-1.5231048;-3.9036698;3.117129;-
when disabled;11.119981;-7.777289;2.5555518;-4.5247164;-0.88686603;-3.023195;CODE
paint a roll over fade out;-2.2304718;0.6037727;-5.222411;-1.0948379;4.5521107;-0.4386907;CODE
if on macos we would use the native background;-5.6073794;2.4966793;4.9916296;0.38921985;-3.421569;0.98926085;IRRE
put the defaults for macosx;-4.001464;-4.7477317;1.2682724;1.9879221;1.1324971;1.5124116;CODE
the default distance to the screen border;4.5116386;-1.0104623;5.547416;7.3090115;-4.240326;9.183784;CODE
in case any of the sizes exceeds the screen size;3.157767;8.786726;2.917596;3.1801748;-0.4982072;6.5754766;CODE
we set default one;8.076598;2.5177548;4.06841;-4.3223414;-4.4755;-2.6953087;IRRE
get the left upper point of the window;3.2371995;2.5141935;2.0353696;6.6691294;-2.3142653;10.9831505;CODE
top left exceeds screen bounds;1.2079549;-4.68356;1.3691866;-2.2027688;3.4729753;2.5122147;-
window is too far to the left;8.7893915;1.340439;4.163148;-2.3421414;-1.8066585;10.70693;CODE
move it to the right;10.776583;4.551632;2.2306898;1.6791074;-0.5247477;9.61038;-
window is too far to the right;7.3031654;2.0320566;5.374417;-1.5238903;-1.7021875;10.216013;CODE
can only occour when screen resolution is;-5.03082;2.5131001;2.0169077;-3.4460442;5.56477;-1.0120407;-
changed or displayed are disconnected;-0.6794982;-5.3957443;3.8542626;-2.0904613;1.6871649;-2.7303667;CODE
move the window in the bounds to the very right;0.46949238;-0.86295664;7.746747;3.9574585;0.008039178;11.230501;CODE
top left exceeds screen bounds;1.2079549;-4.68356;1.3691866;-2.2027688;3.4729753;2.5122147;-
window is too far to the top;7.026155;1.111167;4.6970034;-1.7360206;-2.2987432;10.837576;CODE
move it to the bottom;10.652765;0.5053874;2.9865952;2.2146974;-3.7472355;10.857499;-
window is too far to the bottom;6.963268;2.792984;2.929238;-1.4939817;-1.9949669;10.241863;CODE
can only occour when screen resolution is;-5.03082;2.5131001;2.0169077;-3.4460442;5.56477;-1.0120407;-
changed or displayed are disconnected;-0.6794982;-5.3957443;3.8542626;-2.0904613;1.6871649;-2.7303667;CODE
move the window in the bounds to the very bottom;0.10941464;-3.4814014;8.308411;3.7580519;-0.94968647;12.046959;CODE
check the lower right corder;-0.36507154;-4.8023143;2.3198369;3.4126616;2.7787764;4.323692;-
location of window is too far to the right its right;0.17134118;-2.6268563;7.704234;-1.4655628;-2.2277172;9.680127;CODE
border is out of bounds;7.2535844;7.4718018;-3.9254618;-1.7116417;-1.3419744;1.0401038;-
calculate a new horizontal position;6.3488955;8.040266;-8.662763;2.6994019;2.350605;1.4158373;CODE
move the whole window to the left;5.3238535;8.52434;-0.81536186;5.0206456;-2.5073106;9.04008;CODE
window is already on left side it is too wide;-3.4903698;-1.783041;7.27439;-4.6341796;-2.6890683;4.145496;CODE
reduce the width so it surely fits;1.3605328;9.809426;-4.3989367;-3.504821;2.1306524;3.0161765;-
location of window is too far to the bottom its bottom;-0.52249634;-3.106921;8.37458;0.53252167;-2.0084798;8.980556;CODE
border is out of bounds;7.2535844;7.4718018;-3.9254618;-1.7116417;-1.3419744;1.0401038;-
calculate a new vertical position;7.122204;9.573902;-9.899877;3.2213278;1.9603003;1.126896;CODE
move the whole window to the top;4.674335;7.1392126;1.8129467;5.400908;-3.6393337;10.400746;CODE
window is already on top it is too high;-0.8698914;-1.6726133;8.836018;-5.4584813;-1.4646058;4.9988365;CODE
reduce the width so it surely fits;1.3605328;9.809426;-4.3989367;-3.504821;2.1306524;3.0161765;-
if on macos we would use the native background;-5.6073804;2.496679;4.991635;0.38921848;-3.4215698;0.98925704;IRRE
put the defaults for macosx;-4.001464;-4.7477317;1.2682724;1.9879221;1.1324971;1.5124116;CODE
in order to have the same icon when using option panes;-5.256922;5.575428;1.5019084;1.0835223;-1.3363911;-0.09514041;-
in order to have the same icon when using option panes;-5.256922;5.575428;1.5019084;1.0835223;-1.3363911;-0.09514041;-
removes old binding set;5.4070697;-1.3355339;-0.48170766;4.9238153;1.2525717;-2.2212665;IRRE
adds new bindings to input map;3.1981537;6.857637;-2.2363346;5.197148;1.4656913;-5.0435777;CODE
the default distance to the screen border;4.5116386;-1.0104623;5.547416;7.3090115;-4.240326;9.183784;CODE
in case any of the sizes exceeds the screen size;3.157767;8.786726;2.917596;3.1801748;-0.4982072;6.5754766;CODE
we set default one;8.076598;2.5177548;4.06841;-4.3223414;-4.4755;-2.6953087;IRRE
get the left upper point of the window;3.2371995;2.5141935;2.0353696;6.6691294;-2.3142653;10.9831505;CODE
top left exceeds screen bounds;1.2079549;-4.68356;1.3691866;-2.2027688;3.4729753;2.5122147;-
window is too far to the left;8.789389;1.3404444;4.1631455;-2.3421428;-1.8066539;10.706933;CODE
move it to the right;10.776583;4.5516276;2.2306898;1.679109;-0.52475095;9.61038;-
window is too far to the right;7.3031654;2.0320566;5.374417;-1.5238903;-1.7021875;10.216013;CODE
can only occour when screen resolution is;-5.03082;2.5131001;2.0169077;-3.4460442;5.56477;-1.0120407;-
changed or displayed are disconnected;-0.6794982;-5.3957443;3.8542626;-2.0904613;1.6871649;-2.7303667;CODE
move the window in the bounds to the very right;0.46949238;-0.86295664;7.746747;3.9574585;0.008039178;11.230501;CODE
top left exceeds screen bounds;1.2079549;-4.68356;1.3691866;-2.2027688;3.4729753;2.5122147;-
window is too far to the top;7.026155;1.111167;4.6970034;-1.7360206;-2.2987432;10.837576;CODE
move it to the bottom;10.652765;0.5053874;2.9865952;2.2146974;-3.7472355;10.857499;-
window is too far to the bottom;6.963269;2.7929857;2.9292352;-1.4939823;-1.9949682;10.241863;CODE
can only occour when screen resolution is;-5.03082;2.5131001;2.0169077;-3.4460442;5.56477;-1.0120407;-
changed or displayed are disconnected;-0.6794982;-5.3957443;3.8542626;-2.0904613;1.6871649;-2.7303667;CODE
move the window in the bounds to the very bottom;0.10941696;-3.4813895;8.308402;3.7580543;-0.9496871;12.046957;CODE
check the lower right corder;-0.36507154;-4.8023143;2.3198369;3.4126616;2.7787764;4.323692;-
location of window is too far to the right its right;0.17134118;-2.6268563;7.704234;-1.4655628;-2.2277172;9.680127;CODE
border is out of bounds;7.2535844;7.4718113;-3.9254725;-1.7116418;-1.3419716;1.0401033;-
calculate a new horizontal position;6.3488955;8.040266;-8.662763;2.6994019;2.350605;1.4158373;CODE
move the whole window to the left;5.3238535;8.52434;-0.81536186;5.0206456;-2.5073106;9.04008;CODE
window is already on left side it is too wide;-3.4903765;-1.7830366;7.2743883;-4.63418;-2.6890638;4.1454935;CODE
reduce the width so it surely fits;1.3605328;9.809426;-4.3989367;-3.504821;2.1306524;3.0161765;-
location of window is too far to the bottom its bottom;-0.5225013;-3.1069288;8.374589;0.5325229;-2.0084786;8.980557;CODE
border is out of bounds;7.2535844;7.4718113;-3.9254725;-1.7116418;-1.3419716;1.0401033;-
calculate a new vertical position;7.122204;9.573902;-9.899877;3.2213278;1.9603003;1.126896;CODE
move the whole window to the top;4.674335;7.1392126;1.8129467;5.400908;-3.6393337;10.400746;CODE
window is already on top it is too high;-0.8698914;-1.6726133;8.836018;-5.4584813;-1.4646058;4.9988365;CODE
reduce the width so it surely fits;1.3605328;9.809426;-4.3989367;-3.504821;2.1306524;3.0161765;-
if the custom color or image window background is not enabled we;-5.396731;4.656848;1.0286154;3.7878222;-4.095991;-0.3585337;TASK
have nothing to do here;13.767248;12.157586;-2.827903;-13.351795;-9.33198;-4.698493;TASK
don t include insets box getxxxspan will include them;-9.775223;-1.8296862;1.6126679;-1.351798;1.2546443;-3.2422645;CODE
hides the popup menu when the parent window loses focus;-0.0350003;8.50981;-2.4587066;5.9124393;2.1537378;2.969105;CODE
if this is a submenu get the invoker first;-1.3136988;8.797404;-0.094743006;3.5385468;-0.26554987;3.4718401;CODE
hides the popup menu when the parent window loses focus;-0.0350003;8.50981;-2.4587066;5.9124393;2.1537378;2.969105;CODE
if this is a submenu get the invoker first;-1.3136959;8.797392;-0.09473289;3.5385466;-0.2655475;3.4718425;CODE
paint the image;12.207391;6.123533;-8.649271;7.417512;-0.5788858;2.9631603;CODE
paint the background with the chosen color;6.3269753;12.080102;-6.348891;8.418948;0.4128581;5.3411407;CODE
apple introduced a memory leak in jviewport class;-6.80409;0.007180367;-4.270069;3.6500497;1.6989523;-2.480139;CODE
they add a propertychangelisteners to the ctoolkit;-6.0843396;-9.948446;10.480671;6.660306;2.248845;-2.3376586;TASK
find the reference to the object created the listener;2.3908613;5.784832;6.8280573;7.523688;0.053081095;7.0326567;IRRE
if we are the parent clean up;2.0198462;4.7680616;4.406892;-2.0580046;-2.342376;2.3965597;TASK
frame show;11.423886;-6.8388987;-7.3967543;-1.6143482;-2.807841;-1.9557539;-
explicitly remove all borders that may be set from the current;-1.6533535;6.7910576;4.6537595;-1.0680944;2.5971713;-0.4979281;IRRE
look and feel;12.994021;6.671948;-6.8061495;-7.557693;1.0570853;-1.2775971;-
if there s no icon we make grey the backgroundimage;0.105337895;11.690496;-2.0085697;-1.5231048;-3.9036698;3.117129;-
when disabled;11.119978;-7.7772894;2.5555565;-4.5247188;-0.8868631;-3.0231926;CODE
paint the roll over image;3.1561596;1.9266864;-5.5067673;6.6467614;3.4540062;2.9260361;CODE
paint the pressed image;9.758305;7.0489564;-8.249117;7.8499784;1.4724058;3.5018985;CODE
paint the icon image;9.148615;7.1896524;-9.041763;8.710506;-0.92386264;2.4055219;CODE
if the path is null we have nothing more to do here;3.309322;15.760197;0.1032714;-4.7481046;-8.651056;0.09474747;CODE
if the path is an url extract the path from the url in order to;0.7118609;13.602204;-0.8203103;5.065752;-9.452509;6.1386576;CODE
remove the file part which doesn t work with methods provided;-3.4624789;-1.6858883;9.144817;0.7459921;-0.04944168;0.45775747;CODE
by the file chooser;6.642162;0.47767845;-0.15087341;9.417777;-1.2756667;4.317955;CODE
if the path is null we have nothing more to do here;3.3093264;15.7602005;0.10326923;-4.748104;-8.651058;0.094749466;CODE
if the path is an url extract the path from the url in order to;0.7118609;13.602204;-0.8203103;5.065752;-9.452509;6.1386576;CODE
remove the file part which doesn t work with methods provided;-3.4624789;-1.6858883;9.144817;0.7459921;-0.04944168;0.45775747;CODE
by the file chooser;6.642162;0.47767308;-0.15086971;9.417776;-1.2756664;4.317953;CODE
workaround to make sure we choose only folders on macosx;-8.508202;6.588205;-2.0444567;-2.3548965;1.6811876;-5.045668;OUTD
check if the given range values are correct;0.28296018;3.2721498;5.033909;2.5792289;1.7479515;1.0958959;IRRE
the popup window should normally be a jwindow so we;-0.20260033;14.590822;-2.5451965;1.1117787;-3.014176;1.8652588;CODE
check here explicitly if for some reason we didn t;-0.56433785;7.7913656;9.301485;-10.7475815;-1.0876098;-5.773551;CODE
get something else;12.136948;-5.828786;6.723131;-8.514077;-5.4863253;-1.27386;-
hide the tooltip when the parent window hides;1.1243256;7.458765;-2.0940304;6.1853695;0.98940825;4.1545134;CODE
well no parent window this is the case when we hovered over a;-6.2289214;5.958133;3.1528277;-3.4546993;2.2846305;2.2071364;CODE
contact and tooltip started creating and we switched to another;-3.415116;-2.0815115;7.542323;-2.529569;2.4341278;-0.29152992;CODE
window or another window stole our focus we will hide the;-2.9316225;7.4540687;2.8840656;-1.7921622;-0.79585886;-2.0126383;CODE
tooltip in order to avoid showing it over non jitsi window;-9.319405;2.0878434;0.29905626;3.8762493;-0.30493364;-1.1015264;CODE
seems only a problem when using java 1 6 under macosx;-14.183659;-5.885759;1.5083139;-4.867027;4.748645;-0.4900854;-
not reproducible with 1 7;-2.1774914;-1.0671028;-1.9578415;-6.6461644;3.4883196;0.67485267;-
the popup window should normally be a jwindow so we;-0.20260033;14.590822;-2.5451965;1.1117787;-3.014176;1.8652588;CODE
check here explicitly if for some reason we didn t;-0.56433785;7.7913656;9.301485;-10.7475815;-1.0876098;-5.773551;CODE
get something else;12.136948;-5.828786;6.723131;-8.514077;-5.4863253;-1.27386;-
seems a little messy but sets the proper size;-4.763337;8.244301;-0.9879418;-5.9515324;6.8210416;1.6147678;IRRE
catchexception;3.9443731;2.4847002;-14.716026;0.8734565;9.079491;3.974127;CODE
we only want to perform the finished if the thread hasn t;-0.4861065;7.6204357;7.0544114;-2.2873726;-2.8685393;0.74476063;CODE
been interrupted;14.041587;-4.860406;-1.2985644;-5.8992424;2.551306;1.1509298;CODE
finished;21.056402;-11.518892;-3.871705;-4.9531374;2.819272;0.33802465;TASK
if interrupted propagate;5.6630235;-3.6333232;1.2647376;-5.042393;0.770695;-1.8185332;CODE
skip phones which were already added;1.9458987;4.7485065;1.1703625;-5.346983;3.7938137;0.17883265;TASK
restore default values for prefered size;-4.643182;0.08347311;-2.3221958;4.9097466;7.192686;-3.4772093;IRRE
as we have resized its components let it calculate;-1.8542738;2.4444222;8.831559;-2.089741;3.4461331;-3.1998277;CODE
that size;14.427826;-7.1228595;3.91744;-7.1353893;0.34614933;3.5153441;-
show the dialog in the swing thread and wait for the user;-1.1925638;5.0072184;3.2700813;6.6653385;-0.7890996;5.613622;CODE
choice;24.588655;-9.792686;-5.9838247;-1.0113122;1.037884;2.8352926;-
certificate chain list;4.261353;-3.1322432;-6.484422;5.519235;1.6748291;-0.46257713;-
we don t know how to represent this certificate type;3.7584155;15.374771;-0.63555235;-5.6948805;-5.862713;-5.6916285;CODE
let s use the first 20 characters;4.1974373;1.2612939;4.1924067;-6.238728;-3.3030887;3.908651;CODE
certificate details pane;2.9766014;-7.8805747;-4.381618;6.4226346;1.6141776;-0.008406478;-
subject;22.77503;-14.45257;-4.8356223;-3.1549428;1.8730613;2.3465827;-
issuer;20.169884;-2.247522;-12.811264;4.513711;0.5516865;-0.60867167;-
validity;21.311514;-1.693078;-11.89988;1.14785;4.122619;-0.5909065;-
do nothing as we cannot show this value;2.2181628;5.1322083;7.831046;-5.8613825;-3.7726212;-4.7856264;CODE
catch invalidnameexception ignored nopmd;-7.4231133;-3.240689;-7.5882635;-1.2054669;5.530861;-4.634453;CODE
remove the existing gap between the tabs and the panel which is due;-2.1565738;8.136042;3.3288715;6.722948;0.6621974;5.9018717;-
to the removal of the tabbed pane border;-4.0052896;4.3502197;-4.1702166;8.877432;1.3732284;3.8587;-
if the current tab is not the selected tab we paint it 2 more pixels;-0.91143084;15.128247;-3.9646912;0.57239366;-3.576706;5.7276425;CODE
to the bottom in order to create the disabled look;-0.23956573;3.867898;3.35166;3.6894488;-2.5276954;6.6889057;IRRE
html;21.991512;-11.973501;-5.455728;-2.111329;-4.9752264;-0.6889609;-
plain text;12.482194;-9.252559;-3.53779;-2.659832;-0.73096144;0.9095996;CODE
tab disabled;12.8092785;-10.1600895;-1.8163506;-1.555424;0.44280836;-0.6045702;-
using the background color set above;4.782636;4.1106725;1.3469645;2.8322878;-0.09743838;3.4998367;IRRE
g drawline 0 0 0 h 1 left;-9.633993;-8.444398;-6.8085055;-8.062207;-7.130226;7.5275273;-
g drawline w 1 0 w 1 0 right;-12.352779;-8.175748;-6.327968;-8.357808;-4.918433;8.147223;CODE
g drawline w 2 h 1 w 2 0 right;-12.415316;-10.144289;-5.399902;-8.074614;-8.767967;8.198911;CODE
g drawline 0 0 w 2 0 top;-9.847296;-9.938021;-6.173319;-6.952241;-7.468956;7.308413;CODE
do highlights or shadows;4.451567;3.3150282;-6.6277266;-1.8405094;1.1244336;-7.670247;CODE
g drawline 1 1 1 h 1 left;-9.195088;-10.422731;-4.137387;-8.533663;-6.5792165;8.910082;-
g drawline 1 1 w 2 1 top;-8.416182;-10.220192;-3.620562;-6.038542;-7.9885597;7.6293364;CODE
g drawline w 1 h 1 w 1 1 right;-11.764148;-10.139736;-3.9333887;-7.455982;-7.235961;8.60027;CODE
g drawline 0 1 w 3 1 top;-9.549177;-9.983949;-4.463198;-6.195602;-5.6639585;7.2595267;CODE
g drawline w 3 h 1 w 3 1 right;-13.122955;-10.763155;-4.6396294;-8.0366955;-6.304455;8.31337;CODE
g drawline 0 h 1 w 1 h 1 bottom;-11.50564;-9.0229025;-5.643751;-6.654811;-8.865787;7.153077;-
if there s no room to draw arrow bail;1.3419974;11.867224;-3.0702322;-7.966555;-0.063550316;-1.4720346;-
draw the arrow;13.591244;4.5149546;-6.6017995;5.062795;2.1102355;4.4250937;-
private static final string close tab selected icon;-1.8518393;-0.076823674;-7.8000298;3.2324908;2.215244;-1.2287799;CODE
service gui lookandfeel close tab selected icon;-9.388405;-1.3366154;-5.151742;2.7167583;1.753305;-3.9565775;CODE
instance variables initialized at installation;1.2091514;-1.9951825;1.2132281;3.179731;3.7092805;-5.4403157;IRRE
for use when tablayoutpolicy scroll tab layout;-7.848529;-8.005385;1.8360984;3.6889398;-2.1427722;-5.244359;CODE
ui creation;9.499707;-9.758782;-0.51560277;1.1036615;1.3710577;-2.7982101;-
private image closeimgb;-3.8134978;-18.991089;1.3003905;-2.020515;0.5289789;2.533479;CODE
private bufferedimage maximgb;-4.7928042;-8.426339;-6.6293216;1.4344101;6.95998;2.7645314;CODE
closeimgb swingswingutilactivator getimage close tab selected icon;-14.509843;-6.7134943;-9.848038;5.2283607;-1.3265798;-1.6698757;CODE
maximgb new bufferedimage buttonsize buttonsize;-11.832427;-9.935204;-8.676204;2.677832;2.7873273;1.7591141;META
bufferedimage type 4byte abgr;-5.2198234;-3.9347732;-10.4737015;3.575643;3.5895913;2.822124;-
if the mouse ispressed;5.686562;5.0380416;0.8753811;0.58616215;-2.4172215;7.530711;-
pending api see comment for containerhandler;-6.2371;-5.4230723;1.8523513;2.7381384;0.3910729;-5.2650533;CODE
pending api see comment for containerhandler;-6.2370996;-5.423078;1.852351;2.7381368;0.39108494;-5.2650537;CODE
ui rendering;10.930411;-6.065481;-3.6845858;0.79094124;0.4392949;-5.411554;CODE
paint content border;6.6254735;3.0895243;-12.519095;5.9723635;3.122919;-2.5011775;CODE
render visual for cropped tab edge;-3.2180135;-2.050631;-4.6585875;4.408182;4.495268;-0.49567595;CODE
paintactionbutton g dx dy closeindexstatus isover closeb;-13.243631;-11.260916;-6.2450504;-1.2181475;-1.0639569;1.8509926;CODE
closeimgb;6.933069;-8.323225;-4.9256954;0.15868817;-0.0020512473;2.3876376;CODE
paintactionbutton g dx dy maxindexstatus isover maxb maximgb;-13.500698;-9.950321;-5.5370655;-0.026171133;-1.125428;2.1709666;META
private static final int crop segment 12;-2.1982315;-2.7648268;-4.748513;-1.0554044;4.396942;1.14695;CODE
basictabbedpaneui methods;-10.704956;-1.7304854;-13.022985;4.473127;9.5387745;-1.3740207;-
tab navigation methods;3.4433148;-7.0817685;-3.0980823;2.2804117;4.0069113;-5.501663;-
remind aim 7 29 98 this method should be made;-10.316965;-2.5616987;-4.246805;-6.1559057;4.366171;1.2214189;TASK
protected in the next release where;-0.8594532;-3.23287;7.374342;2.0953186;1.0973182;3.2252665;CODE
api changes are allowed;0.8152784;-3.9927077;4.1811657;-3.1931772;2.124992;-3.8637478;CODE
return shouldn t happen;9.30652;2.5374188;4.4707246;-12.025087;2.4978356;1.5316471;IRRE
return shouldn t happen;9.306517;2.5374274;4.4707184;-12.025086;2.4978356;1.531643;IRRE
the last tab was removed so remove the component;1.0921435;8.826115;1.9836587;4.2297726;-4.9606166;4.831356;OUTD
in order to allow programs to use a single component;-3.249987;4.5456357;4.720891;0.18347861;-0.018391399;-1.3902782;-
as the display for multiple tabs we will not change;-3.7499626;-1.8405538;10.737396;-0.82067704;-0.6951422;0.051019024;CODE
the visible component if the currently selected tab;2.9718225;-3.7536192;7.448701;9.143068;-0.70077854;10.52633;CODE
has a null component this is a bit dicey as we don t;-4.4041533;7.3107553;3.738866;-7.9656563;1.0345515;-2.829295;CODE
explicitly state we support this in the spec but since;-5.304526;-4.806963;13.629792;-4.0757904;-1.3188518;-2.555135;CODE
programs are now depending on this we re making it work;-5.381558;2.4698412;9.906289;-5.351996;0.603088;-6.852304;CODE
int tx ty tw th tab area bounds;-9.735033;-4.3723526;-9.345373;-3.4023013;-1.5995877;5.529419;IRRE
int cx cy cw ch content area bounds;-12.176336;-7.0237246;-10.81458;-2.7477448;-3.0827265;4.0024467;CODE
calculate tab area bounds;-1.5201731;0.1647419;-8.17918;5.0756373;6.928178;-2.281629;IRRE
calculate content area bounds;0.10107273;2.5725203;-8.790208;5.6559916;6.7442856;-2.985481;-
need to allow space for scrollbuttons;-5.607369;5.0054255;-3.0229955;-1.2556403;3.0199847;-4.9974933;TASK
scrolled to the end so ensure the;1.4515146;5.8198023;1.8640429;0.45875347;2.0648754;6.235321;CODE
viewport size is;1.5876834;-13.623863;5.59291;4.46362;-0.6279838;1.8752629;-
such that the scroll offset aligns with a;-1.8199444;2.5166976;4.0934424;0.72116154;6.437071;2.6133258;IRRE
tab;20.700815;-10.758751;-6.581728;-0.7051136;-0.37773618;2.2328413;-
all content children;8.17904;-2.8715656;-1.7708646;1.3161378;2.7393935;-1.4992307;-
calculate bounds within which a tab run must fit;-4.6112804;4.4139986;1.1651243;0.45145965;7.3131022;0.09657662;CODE
run through tabs and lay them out in a single run;-3.4260638;9.312842;0.26513302;-1.3615446;2.6758177;-3.0022674;CODE
initialize vector;10.738134;-0.5676385;-6.0146027;7.445729;2.7385879;-4.423175;IRRE
vector already exists;10.124871;-5.7971964;0.8505187;-2.5357363;1.5134829;0.56468385;CODE
not html;12.848134;-6.537222;-2.7045465;-3.7719622;-5.640877;-0.8528315;-
add placeholder;15.102036;-1.5435437;-5.235076;0.36719945;-0.9631035;-0.44339556;TASK
else nada;9.175758;-0.7789115;-7.9218197;-7.1870866;0.8720195;2.7152367;-
note 4 15 2002 joutwate;-10.201784;-5.6759853;-7.5732594;-5.711978;4.9223804;4.456009;TASK
this fix is implemented using client properties since there is;-6.1306815;0.22007565;6.245567;-0.2066365;-0.39732563;-5.0495715;CODE
currently no indexpropertychangeevent once;-5.7276597;-10.969347;6.4275727;1.2746685;0.576509;-4.358988;-
indexpropertychangeevents have been added this code should be;-7.3274055;-4.156782;9.034884;-0.6452558;2.856076;-4.9728494;TASK
modified to use it;4.477805;-11.855764;10.991568;-4.237995;-3.3218865;-1.827577;-
closeindexstatus inactive prevent undesired action when;-7.1317506;-5.0150585;-1.5145904;-0.5015602;4.880741;-5.55442;CODE
maxindexstatus inactive right clicking on icons;-7.631498;-7.274991;-4.770369;-1.3525696;-0.9622852;-2.3008733;CODE
allow tabs closing with mouse middle button;-5.650794;-5.3166046;-0.29946062;0.15717342;2.9149547;-0.37232748;META
return no updates when popup is visible;-2.4353158;2.4111707;0.020989828;-1.0437363;0.4419729;-1.7399387;CODE
return no updates when popup is visible;-2.4353158;2.4111707;0.020989828;-1.0437363;0.4419729;-1.7399387;CODE
if the component is null we have nothing more to do here fixes a;-1.2143282;7.968666;5.979638;-5.627831;-5.0579233;-0.08586064;TASK
nullpointerexception in getdeletebuttonrectangle;-7.6078477;-4.844869;-2.760358;5.962729;6.4715543;-1.8611189;CODE
update cell size;8.502761;0.24871366;-5.6633434;3.640871;0.52838516;-1.4830263;CODE
jtree s original row height is 16 to correctly display the;-4.6573234;5.794264;-1.4824694;3.1401305;0.8143791;0.67414325;-
contents on linux we should have set it to 18 windows 19 and;-9.651884;-4.084554;3.9754603;-5.152607;1.9795717;-0.5943805;IRRE
solaris 20 as these values vary so much it s too hard to;-5.322272;3.98518;3.9799836;-7.4729295;1.0976397;-1.1209697;IRRE
be backward compatable and try to update the row height we re;-6.600285;4.4501147;4.9951644;-1.2800941;0.6445576;-3.2980788;CODE
therefor not going to adjust the row height based on font if the;-3.1455617;-0.9898081;8.198759;-0.07805617;0.016392292;2.741245;CODE
