clean_comment;v1;v2;v3;v4;v5;v6;label
break an ad was valid ignore others;-1.703147;-1.1510366;1.6300972;2.4884791;-0.66788936;1.1959101;CODE
check whether one of the hostname is present in the;-5.151178;-7.1331434;-6.6805706;5.1305785;-9.442327;1.8300169;CODE
certificate;15.641531;0.20137042;0.36877728;-5.5921297;-0.1279597;-0.02017868;-
check if the certificate contains the e mail address es;-6.6057878;-1.3141068;-7.5770745;6.053322;-9.26472;2.8640988;TASK
in the san s;7.2546954;0.8211941;6.9143825;2.0397985;-7.7036285;-0.78285044;CODE
todo extract address from dn e field too;-2.3106654;4.074343;1.8929676;2.8006964;-1.587049;-1.3744186;TASK
fields;15.041328;-0.33607364;0.2672449;-5.720895;0.08976086;-0.43848547;-
properties;15.156321;-0.242562;0.63951385;-5.6405244;0.34039372;-0.47401413;-
configuration property names;10.113139;1.8908153;-1.8259741;-1.8582366;-0.11626859;-2.0366263;-
constants;14.782064;-0.016984485;0.23767133;-6.161482;0.12158928;-0.48836908;CODE
client authentication configuration;9.995527;3.1196408;-2.9512522;-2.3551188;1.3084524;0.35158476;CODE
certificate trust handling;10.998676;2.2358632;-0.5313219;-2.2167547;-0.49263436;0.0029980398;-
events on groups;11.999554;0.37900123;-0.102689415;0.12334497;0.4865371;-0.28323504;-
events on groups;11.999554;0.37900123;-0.102689415;0.12334497;0.4865371;-0.28323504;-
mock provider 2;11.831919;3.393281;1.8426756;-2.4890141;-0.0471235;0.14501059;-
init mock provider 1;8.296527;4.6348724;-0.87047;0.6768644;1.0014455;0.8569082;IRRE
init mock provider 2;7.7555547;5.3396654;-0.63600343;0.05120127;1.0759252;0.5694749;IRRE
find a reference to the meta contaact list service;-6.7995925;0.5198098;-6.290455;9.636648;-3.6145742;-5.0881286;CODE
go over the subgroups and check that they ve been all added to the;-15.626201;-9.301516;-3.5386045;-1.1964493;-2.7064247;-4.0400667;TASK
meta contact list;11.524239;2.5344684;-1.5289004;-2.699976;-0.629466;-0.38043627;-
check whether every contact in the meta list exists in the source;-6.8979983;-5.1224103;-8.000528;-0.89175844;-6.253009;-1.31297;CODE
mock provider contact list;9.285486;3.6259873;-0.6779424;-2.7118628;0.5724324;-1.0477105;-
convenience referenes to some groups and contacts;-2.7947338;1.1912627;3.0589876;2.2036066;1.5739162;-6.648782;-
initialize and register a mock protocol provider that woul fill the;-4.3038864;-1.5657865;-2.8368213;1.0852652;3.4383476;-5.0248184;IRRE
meta contact list with dummy data;6.8238435;3.2832599;-2.1206207;-0.71135;-0.21531194;-1.540783;-
create and init an instance of a mockprovider;4.0528855;-1.1796734;-4.677357;-1.5195656;1.7960563;-3.099144;IRRE
fill the provider with dummy contacts and contact groups;1.2643858;-1.3514421;-6.070975;3.0817256;-1.2084359;-4.0505652;-
tore the created mock provider for later reference;-0.87424695;-3.4222736;-0.5428302;3.16885;3.9354343;-4.841608;CODE
tore thre presence op set of the new provider into the fixture;-14.618051;-0.070732184;2.405125;5.9673147;0.9754144;-10.142267;CODE
get the operation set presence here;5.6716013;-1.7458739;-2.6529322;1.0007033;0.10415705;-0.8559568;IRRE
add the meta contact list tests;6.530496;0.3873715;-4.115788;1.1401217;-0.38098678;-2.966417;TASK
tests that verify proper support of multiple protocol providers;-1.261803;-3.477645;-2.8481936;0.39450967;1.572216;-4.113682;IRRE
tests that verify persistence of the meta contact list;0.6610986;-1.4327915;-4.537069;2.2731662;-1.0670165;-3.302908;IRRE
register the slick itself;10.585983;-2.5003579;-0.48548147;2.084919;1.0664701;-0.263303;CODE
clear the meta contact list;9.297198;-0.5391343;-3.2672405;-0.2918202;-1.5526752;-1.234282;-
find a reference to the meta contaact list service;-2.8381007;0.4409312;-5.042039;6.0454836;-3.020628;-4.24896;CODE
in order to make sure that only our mock provider will be taken into;-15.304123;-9.968234;2.514889;-3.851421;3.6878898;-2.6071467;CODE
account by the meta contact list implementation we need to set the;-9.951598;-2.3517716;-1.1913029;3.5937154;0.96573746;-2.397819;TASK
provider mask both as a system property and as one of the service;-10.892633;-0.11684639;-5.3325377;1.141831;-6.3179784;-7.999272;CODE
properties of the newly registered provider;7.138755;-3.3200598;-3.3287072;0.3624;-0.7742475;-3.5770292;CODE
make sure that the contact starts at the bottom of the list;-8.958377;-8.204155;-2.5739665;2.044409;-6.0710783;-2.7113307;-
we only have mock provider registered so the count should be one;-9.284616;-6.183216;1.5370098;-1.3390625;3.793067;0.00013816134;-
first check order of contacts in this group;1.4403216;-2.1449728;-5.0554028;2.9904122;-1.6410366;-2.3062425;CODE
calculate the total status for this contact;6.599296;-2.9352467;-5.4495254;1.6790091;-2.3030381;-3.2149358;CODE
if both were equal then assert alphabetical order;-2.235147;-1.3772204;-1.3800007;2.387426;-1.9686959;3.689651;CODE
now go over the subgroups;8.1499405;-3.1381266;1.1705478;2.8726516;1.398903;-0.2265495;-
i don t think we could test anything else here without becoming;-20.769508;-7.596855;17.290367;-0.5270155;7.9758253;0.8786666;IRRE
redundant with testmetacontactlist;6.396668;2.4071252;3.8799353;4.5374184;2.8663225;-3.0255861;IRRE
firt obtain references to 2 contacts;3.5069041;2.0648108;1.093675;1.2046621;1.1999905;-3.8428085;CODE
make sure that what we just got is not null;-2.2215803;-6.2693176;2.4083452;-1.9303647;-0.016608963;2.421094;-
i don t see what else we could add here without copying code from;-15.781649;-4.501122;13.527794;-2.9914746;6.0552335;-2.4648488;CODE
test meta contact;10.693912;3.3625927;-0.4387471;-3.7257304;0.4141659;0.029415011;IRRE
firt obtain a reference to a contact through iteration;-2.094751;-1.437422;-1.36959;2.710956;0.022301337;-4.258025;CODE
make sure the returned ref is ok;4.3154483;-3.9186912;-0.38160765;-0.81454563;-0.04069514;0.99367344;IRRE
do as best as we can to determine whether this is the right meta;-13.682407;-5.154158;4.730088;-3.8277407;-1.5310895;-1.0897115;CODE
contact;14.6359;0.0508141;0.33748755;-6.7509003;-0.29232553;-0.07375531;-
firt obtain references to a group;5.8017077;-0.32093674;-0.28610092;0.69249326;0.34802103;-2.636953;CODE
make sure that what we just got is not null;-1.1862382;-5.872751;2.2810812;-2.4040248;-0.04364317;2.2310123;-
check whether this;12.940914;-1.0436319;0.347004;-0.1790147;0.058500893;2.80997;CODE
firt obtain references to a group;5.2332835;-0.34897473;-0.3298448;1.3702679;0.40117964;-2.7723284;CODE
make sure that what we just got is not null;-2.2215803;-6.2693176;2.4083452;-1.9303647;-0.016608963;2.421094;-
i don t think we could test anything else here without becoming;-20.769508;-7.596855;17.290367;-0.5270155;7.9758253;0.8786666;IRRE
redundant with testmetacontactlist;6.396668;2.4071252;3.8799353;4.5374184;2.8663225;-3.0255861;IRRE
false there s no reason to have empty meta groups here so;-10.416389;-3.1571827;7.2586846;0.29977602;0.46870413;1.0552877;IRRE
they are to be considered a problem;-0.90583646;-5.621295;9.094805;-0.15259382;2.074305;-1.9910511;-
first assert initial order;9.581261;0.8862719;-1.0028559;-2.163023;0.82950634;2.036229;IRRE
change a status;13.211932;-0.16775206;0.40856364;-3.0340166;-0.5924865;0.7385646;-
make sure that the order didn t change;1.3136088;-5.8975906;4.1380343;-0.29361534;0.79096967;1.0362176;-
then check the general order;9.400246;-2.7495186;-0.46058097;-1.2269026;-0.27565485;-1.1314261;-
restore the contacts original status;9.386086;-1.3909655;-2.2788277;-0.8071399;-0.023012975;-1.2593949;-
repeat order tests but this time after changing the display name of a;-6.046596;-2.6405535;1.6307853;1.3918877;0.85269547;-6.0071983;IRRE
contact;14.602399;0.056455858;0.34386125;-7.0466466;-0.30830365;-0.13174747;-
check whether a reordered event is dispatched;4.7790046;-4.0390368;-3.5537462;0.13264355;-1.932202;1.9227221;-
then check wether the contact is has been moved to the bottom of the list;-16.979084;-8.170188;-5.04445;-4.2289248;-7.841984;-3.1323013;OUTD
first check order of contacts in this group;2.2461464;-2.0048265;-4.715604;2.2101142;-1.5653195;-2.2010703;CODE
now go over the subgroups;8.536146;-2.9362435;1.1209406;2.1015491;1.2836566;-0.2513631;-
get a top level contact and then try to find it through the tested;-14.222401;-7.76394;-3.280573;-0.7043147;-2.3191934;-3.2304983;IRRE
findmetacontactbymetauid method;8.771305;5.64352;-3.3165066;2.8199434;-0.07969821;0.8584796;-
get one of the subgroups extract one of its child contacts and;-8.820199;-0.7130156;-8.076488;1.4555212;-5.140836;-5.332282;-
repeat the same test;9.976789;-1.1620088;2.7529569;-1.7272187;1.2625828;-1.6982478;IRRE
get a top level contact and then try to find it through the tested;-14.222401;-7.76394;-3.280573;-0.7043147;-2.3191934;-3.2304983;IRRE
findmetacontactbycontact method;9.910114;3.8447971;-2.8211212;1.090519;0.1653492;0.51614;-
get one of the subgroups extract one of its child contacts and;-8.820199;-0.7130156;-8.076488;1.4555212;-5.140836;-5.332282;-
repeat the same test;9.976789;-1.1620088;2.7529569;-1.7272187;1.2625828;-1.6982478;IRRE
get a group extract its proto group and then try to obtain a;-9.005911;-4.889442;-6.7181726;-0.44809973;-0.7365335;-1.9753561;CODE
reference through the tested find method;5.2240148;-0.37878406;-0.043368332;1.2459342;1.5353205;-2.238728;IRRE
repeat the same tests for the root group as it seems to be causing;-17.627466;-7.673165;7.1056557;0.5383109;4.5991592;-8.010741;IRRE
problems;14.873919;-0.11386315;1.0314239;-6.6852894;-0.050998427;-0.11206498;-
add a subscription and check that the corresponding event is generated;-1.6338712;-7.0366564;-7.190282;1.0297996;-0.4130584;-1.8322177;TASK
first check that the newly created contact was really added;-3.9646146;-6.3262415;-2.2203548;2.4087873;-2.2696993;2.5798833;TASK
first check that the newly created contact was really added;-8.185329;-7.807003;-2.8194633;5.1620226;-2.692543;3.3197982;TASK
and now clear volatile;8.716812;-0.31155187;2.789732;-2.7320614;1.4236395;-0.16097298;-
add 2 nested groups and check for the event;-2.732678;-2.6376326;-1.5421635;3.6715703;1.3602165;-5.9727573;TASK
first check whether event delivery went ok;0.72935414;-3.5617504;-2.5921865;1.4310253;-0.26406872;5.2208;-
first check that the newly created group was really added;-7.0434246;-8.287999;-2.8999434;5.258458;-2.5129447;2.6949272;TASK
rename the group and see that the corresponding events are handled;-8.476374;-9.253144;-5.1252565;5.7960057;0.6327611;-5.8489833;-
properly;14.588596;-0.27138314;1.3019899;-6.0541105;0.44366032;-0.4200751;-
first check that the group was really renamed;-2.0755157;-6.908227;0.040112965;3.1074443;-1.0455983;2.1321573;-
check whether the group was indeed renamed;0.8910222;-5.4239283;-2.227388;3.5209122;-4.3953;3.4535182;-
remove the group and check for the event;3.1079936;-4.4156294;-5.2935586;2.1594596;-0.36079735;-2.1370041;CODE
first check that the group was really removed;1.197779;-6.069476;-0.21153297;1.349765;-0.5653954;1.9603456;OUTD
get a ref to 2 contacts the we will experiment with;-6.768844;-1.0302424;-1.6558138;3.1412132;-3.2610483;-2.1090684;-
add a new mock contact to a meta contact;1.157144;-1.7327828;-5.342702;2.2975597;-1.0191067;-3.3673158;TASK
verify that the contact has been added to the meta contact;-3.025378;-5.7769127;-6.1114798;1.1924974;-4.0820155;-0.8693193;TASK
verify that a mock contact has been created in the mock contact list;-8.164967;-5.473219;-6.7864075;0.28328723;-4.897134;-1.7834378;IRRE
and that it is the same as the one added in the metacontact;-17.048092;-8.220029;3.2016487;-1.1952193;-6.357277;-5.3024354;TASK
verify that events have been properly delivered;1.277222;-7.491545;-2.5394244;2.6674118;-0.3529098;1.0432825;-
move the mock contact to another meta contact;0.30580977;-1.8953221;-5.339679;4.033275;-0.91321033;-2.4532595;-
verify that the old meta contact does not contain it anymore;-11.072393;-8.092058;-1.7469066;4.485191;-4.620037;1.9058633;IRRE
verify that the new meta contact contains it;-0.0025487882;-4.929632;-4.3811455;4.878639;-4.1511536;1.4650519;CODE
verify that events have been properly delivered;1.277222;-7.491545;-2.5394244;2.6674118;-0.3529098;1.0432825;-
remove the meta contact;10.136627;-1.2381543;-2.7808642;1.4618773;-1.0881891;-0.25074905;-
verify that it is no more in the meta contact;-6.154461;-7.570834;0.23870383;3.5509915;-4.0365057;1.448977;CODE
verify that it is no more in the mock contact list;-9.639932;-7.862012;0.5740875;2.496157;-2.6872284;-0.70674735;CODE
verify that events have been properly delivered;2.2118416;-6.9508686;-2.3307729;1.7991049;-0.3594504;0.92406994;-
create a new metacontact and hence mock contact in the meta;-7.948357;-2.1895678;-4.945671;4.155034;1.9890537;-6.5065055;CODE
somepeople non toplevel group;6.256164;4.158946;2.4334931;0.4930495;1.5743793;0.8037863;-
check that the contact has been successfully created in the meta cl;-12.849984;-6.9803076;-5.923524;2.8669538;-4.3978496;-0.57108194;IRRE
check that the contact has been successfully created in the mock cl;-13.174036;-7.6913395;-4.8873205;2.8424337;-2.3328044;-0.10517881;IRRE
verify that events have been properly delivered;2.2118416;-6.9508686;-2.3307729;1.7991049;-0.3594504;0.92406994;-
move the meta contact somewhere else;4.457253;-0.7884513;0.42932647;0.26893312;0.49356288;-0.9156338;-
check that the meta contact has moved;3.305041;-4.201834;-2.5638344;3.224986;-2.610199;2.534419;-
check that the mock contact has moved as well;-1.1298453;-5.123745;-0.75983;2.3928282;-0.9985545;-0.2903327;-
assert that the mock contact has indeed moved to its new parent;-14.205862;-7.3233337;-0.946225;4.165203;-1.7349821;0.59390336;CODE
verify that events have been properly delivered;3.7306168;-6.0723696;-1.9916533;0.38848323;-0.36993492;0.7303083;-
remove the contact;13.497145;-1.3554668;-0.8032418;-2.17056;-0.50696945;0.2054219;-
check that the meta contact has been removed;2.32118;-4.8486753;-3.0010962;2.19666;-2.381459;1.4481268;OUTD
check that the mock contact has been removed;1.6258773;-5.0312843;-2.0116088;2.1647263;-0.8330172;1.2432046;OUTD
verify that events have been properly delivered;3.7306168;-6.0723696;-1.9916533;0.38848323;-0.36993492;0.7303083;-
create a new meta contact group;6.8438;1.1520107;-4.4344273;0.56011647;-1.6125697;-2.1010685;IRRE
check that the group exists in the meta contact list but not yet in;-15.048806;-6.461007;-6.518961;-1.2945062;-6.9714675;-1.9515809;TASK
the mock provider;12.241203;-1.0163867;0.41380206;-1.363307;0.36195922;-0.27552888;-
create a mock contcat through the meta contact list;-1.9029936;0.98286885;-4.013323;3.4011774;-0.24485879;-6.440408;IRRE
check that the mock group was created and added to the right meta grp;-15.274752;-4.7907734;-7.2112103;-1.3588021;-4.1585746;-3.5299668;TASK
check that the contact was added;6.6389623;-4.6951137;-1.611642;1.3450407;-1.7271414;2.4636784;TASK
rename the meta contact group;8.953438;0.47301012;-3.548676;0.52901226;-1.9359202;-1.2601823;-
check that the meta group changed its name;3.1724157;-3.5932407;-3.3190947;1.107815;-2.6244597;1.3250673;-
check that the mock group did not change name;-0.9204039;-3.3283038;-1.8720148;2.0093648;-1.62349;2.0428562;-
remove the meta contact group;8.227105;-0.5082853;-4.1974926;1.7643062;-2.0298038;-1.195024;-
check that the meta group is removed;4.539378;-4.6963277;-3.4509604;3.233382;-2.1236887;1.3139786;OUTD
check that the mock group is removed;4.0588346;-4.73756;-2.7531383;3.1014082;-0.5614122;1.1212684;OUTD
do testing for the first contact;3.5293958;-2.7766018;0.30609947;1.5369692;0.5675343;-1.2038838;CODE
do testing for the first contact;3.5293958;-2.7766018;0.30609947;1.5369692;0.5675343;-1.2038838;CODE
keep the name to later verify that it s untouched;-12.681429;-8.814676;1.7469054;6.890737;2.5450268;-0.7244461;-
rename the meta contact;10.377348;-0.36976382;-2.3697903;0.62585366;-1.3096399;-0.3983061;-
check that an event has been dispatched;2.5586917;-6.867817;-3.2549381;2.3429666;-1.4605094;2.7576966;CODE
check that the meta contact has been renamed;0.32727763;-5.2208786;-3.0216937;3.3066514;-3.0582976;1.0886655;-
verify that the underlying mock contact has not been changed;-3.497546;-6.295828;-2.8303719;3.5890217;-1.3744973;0.9401495;-
do testing for the first contact;3.5293958;-2.7766018;0.30609947;1.5369692;0.5675343;-1.2038838;CODE
do testing for the first contact;3.5293958;-2.7766018;0.30609947;1.5369692;0.5675343;-1.2038838;CODE
currently ignored;10.328066;-0.46656305;4.3885593;-2.5418394;1.7369324;-0.47606382;-
create a new metacontact and hence mock contact in the meta;-7.948357;-2.1895678;-4.945671;4.155034;1.9890537;-6.5065055;CODE
somepeople non toplevel group;6.256164;4.158946;2.4334931;0.4930495;1.5743793;0.8037863;-
check that the contact has been successfully created in the meta cl;-12.849984;-6.9803076;-5.923524;2.8669538;-4.3978496;-0.57108194;IRRE
move the meta contact somewhere else;5.1171575;-0.7306391;0.42607605;-0.380541;0.43120667;-0.8956877;-
wait other operations to finish before reloading;-2.224755;-5.4322357;-2.1185694;1.006002;5.461406;-0.33796197;CODE
uninstall the meta contact list service;6.336744;1.0902421;-5.059248;1.2630119;-0.8922469;-2.3094912;-
unregister all mock providers;7.790725;-0.88272816;-2.0601978;-0.33738035;3.8370442;-1.4547127;-
remove existing mock providers;8.956467;0.11555933;-1.1090442;-1.4220567;1.7013842;-1.1542474;-
reinstall only one of the existing mock providers;-0.55304694;-3.575933;-3.2929943;2.3241115;1.4445295;-3.811018;-
we will reinstall the other mock providers later our purpose is to;-13.738743;-6.73174;4.9788504;0.50949806;9.780846;-3.1594634;-
verify that the contact list would only reload contacts for the;-6.965938;-6.2121964;-3.2045784;4.116822;-0.97375697;-1.6342053;CODE
re registered mock provider upon startup and that it would later;-8.523441;-4.170047;3.2340627;1.6525021;6.7596254;-0.9253792;-
complete its list with the rest of the mock providers once we;-13.668795;-9.312962;-2.7702847;2.6294568;3.5616565;-7.573902;CODE
reregister them;13.322769;-1.1963332;2.0085547;-1.8238745;1.9152457;0.4183713;-
reinstall the metacontactlist bundle;5.9011354;-0.36362064;-4.0286694;4.357477;1.2563072;-2.131608;-
verify that contents of the meta contact list matches contents of;-6.3690543;-5.085901;-7.578084;3.8293228;-6.850049;-3.6645093;-
the mock provider we removed;7.08677;-2.7514753;-0.5731786;1.292271;0.15787055;1.6587903;OUTD
true we might have trailing empty meta groups here remaining;-8.775007;-1.7500069;2.7062042;2.5107198;1.5001981;1.0097381;CODE
from previous testing so ignore them;1.8919753;-2.8448434;4.6196775;-0.32544184;4.174473;0.45818344;IRRE
verify that the new mock provider has created unresolved contacts;-3.4508836;-4.4478707;-5.0872602;3.5807996;-0.58193314;-0.5499005;IRRE
for all contacts in the meta cl;3.475992;-2.2564735;-3.3630552;1.9730294;-2.1349645;-0.81747264;CODE
verify that all contacts in the replacement provider are unresolved;-3.0178032;-6.4826217;-4.6829796;4.103218;-2.1119754;-2.3609726;CODE
as otherwise this would mean that the meta contact list has not;-9.024006;-6.197236;4.6605225;1.440727;-1.1478531;0.14917609;IRRE
used the createunresolvedcontact when creating them;-0.7112806;-1.9508936;-1.4138201;3.8466587;2.393274;-0.7143527;IRRE
reinstall remaining mock providers;7.5736003;0.5831749;-1.1922576;-0.1893694;2.9491751;-1.404302;CODE
we will reinstall the other mock providers later our purpose is to;-13.738743;-6.73174;4.9788504;0.50949806;9.780846;-3.1594634;-
get references to the root groups of the 2 providers we removed;-10.3124895;-4.0742884;-6.163094;2.5506947;-2.1638494;-8.223125;OUTD
verify that contacts tnat unresolved contacts that have been created;-4.8053555;-2.6010613;-2.9482803;5.4035997;-3.5336733;1.1067302;IRRE
inside that the replacement mock providers match those in the;-7.0894465;-5.2654233;-0.289129;4.737249;0.13726865;-3.9200306;CODE
providers we removed;11.226548;-1.0307108;1.229269;-0.7513259;1.0213834;1.7103093;OUTD
verify that all contacts in the replacement providers are unresolved;-5.0307193;-7.143447;-4.7625036;4.4361954;-1.4723854;-3.2112103;CODE
as otherwise this would mean that the meta contact list has not;-10.69124;-6.6463532;4.967551;2.2243376;-1.1982402;0.20447028;IRRE
used the createunresolvedcontact when creating them;-1.7859935;-2.096427;-1.5415658;4.799162;2.595955;-0.7210773;IRRE
verify all contacts;11.063874;-1.5849266;-1.8327368;-2.0967035;-0.74232185;0.08366075;-
recurse all subgroups;10.347332;-1.4691701;-1.2672703;1.0196664;0.91308725;-0.73214847;-
register the new providers with the osgi bus;3.038428;-2.7617412;-5.7433767;2.0122373;2.5878866;-5.014503;CODE
verify that the groups have been properly added;1.8747877;-7.067375;-2.3411796;1.7732819;-1.3757625;-0.43667957;TASK
false there s no reason to have empty meta groups here so;-8.870021;-2.9533796;6.8284454;-0.31447226;0.411972;0.9502;IRRE
they are to be considered a problem;0.046965193;-5.265155;8.549963;-0.7364866;1.9168458;-1.9048815;-
false there s no reason to have empty meta groups here so;-8.870021;-2.9533796;6.8284454;-0.31447226;0.411972;0.9502;IRRE
they are to be considered a problem;0.046965193;-5.265155;8.549963;-0.7364866;1.9168458;-1.9048815;-
add a contact from provider 2 to the meta contact encapsulator of a;-11.538771;-1.6773596;-8.209994;2.3680367;-5.1727924;-11.143681;TASK
provider 1 contact;12.080885;3.6905031;0.064709105;-3.9066694;-1.412142;0.30881277;-
verify that the new meta contact contains both contacts no point;-4.396798;-3.3660808;-4.8963437;3.1702576;-3.7319136;-0.5179243;CODE
in verifying events;9.998989;-0.78049815;1.5781404;-1.8244443;1.8275886;0.1547207;-
verify that mock provider 2 contains a new group named the same as the;-12.945413;-3.1081595;-4.313672;2.6555429;-7.8445573;-4.8469434;CODE
parent meta group of the contact we just moved;-1.6147518;-2.2389474;-2.0252113;3.4719865;-2.753014;-1.458465;-
verify that the encapsulating meta group now contains both mock groups;-6.9906197;-4.315586;-4.0030174;3.6285002;-1.7430794;-3.965496;-
todo need something to fire one event for multiple contacts;-4.438154;-3.3558695;2.2816248;-1.4427015;5.0139556;-3.2025456;TASK
the value of the detail;9.836355;-3.621101;-1.324236;0.63740456;-3.467519;-1.8560344;IRRE
category labels;13.2903805;1.1006672;-0.2203498;-4.7839146;-0.811193;-0.69841295;-
protocol added so an opset is supported add it if missing;-7.996815;-1.5568616;-2.101401;-0.21438023;1.435956;0.12894067;TASK
in this sourcecontact we always show an externally set image or null;-13.230628;-2.6493413;-0.33648992;0.86673087;-1.9550207;-2.9138556;CODE
we try init of key with suupplied lengths;-3.4094331;-2.4066122;0.8804756;3.396384;1.3275567;-1.0097398;IRRE
we stop after the first successful attempt;0.75372046;-4.9552517;-0.47857678;-0.9571927;0.48387587;2.8076165;-
its ok stop trying;7.5102634;-0.46816513;2.1000783;-2.3290448;1.6581666;2.8493295;CODE
if the password is empty we get an exception constructing the key;-9.41137;-6.4088736;-3.0226316;-0.38697156;-2.11257;4.155693;CODE
here a default password can be set;3.9835339;-2.6463127;1.2256037;0.23054554;-0.58410925;-0.022929803;CODE
cannot be an empty string;6.985229;-1.6852589;1.9475771;-1.2327456;-2.4976468;0.3562481;CODE
password based key derivation function found in pkcs5 v2 0;-9.570065;11.189585;0.7588148;5.765722;-7.1536427;-6.445403;CODE
this is only available with java 6;2.4869692;-0.80167305;6.41736;-0.97769225;0.62056744;-2.8523374;CODE
make a key from the master password;5.049413;-1.8246075;-5.7405276;1.2302673;-3.1452022;-1.4917098;CODE
make an algorithm specific key;8.443157;-0.98891085;-2.2699766;-0.37048483;-1.0631307;-2.2580395;-
just a check whether the key size is wrong;-2.0923955;-6.313442;2.4623559;0.7648946;-2.659076;1.0856373;META
import net java sip communicator util base64 disambiguation;-7.5579214;17.364971;-3.3078475;3.4193854;5.38593;-4.1823997;CODE
password stays null;10.5052395;3.0060515;2.7002258;-0.58046436;-0.7195908;2.6313694;-
use this value to verify master password correctness;2.7018266;0.36859053;-1.422365;0.41208532;1.8774642;-1.7676625;IRRE
also set the crypto instance to use the correct mp;-1.74769;-2.369412;-2.403284;0.9382622;1.517179;-4.1911225;IRRE
this should not happen so just in case it does;-10.853499;-5.2767305;13.549411;-2.8644705;7.352412;-0.8167862;CODE
get all encrypted account password properties;7.072281;0.43526343;-6.4461155;-0.3585285;-1.6617185;-2.0152423;-
this map stores propname password;6.5607767;3.261805;-2.238645;-0.767547;0.04360453;-0.3135891;CODE
read from the config and decrypt with the old mp;-1.7474697;-2.327875;-6.379607;1.7935214;-0.960668;-2.9998102;CODE
and encrypt again with the new write to the config;-2.758354;-4.8057604;-4.5487423;2.190999;-1.0557226;-3.7027588;CODE
save the verification value encrypted with the new mp;1.2417618;-2.2516744;-6.1867647;2.8221784;-2.8987164;-3.1619525;CODE
or remove it if the newpassword is null we are unsetting mp;-14.005865;-4.27456;-0.70301944;2.0608134;-0.97086155;4.7912464;IRRE
properties are not moved;7.716719;-2.3256469;2.6845627;-0.054137453;0.38974026;-0.5827968;-
user clicked cancel button in the prompt;0.063832685;-0.8419787;-3.4622698;5.2409067;-1.3765402;1.7737033;CODE
ask for master password until the input is correct or;-6.710074;-6.3209743;-6.776257;3.1433704;-3.6590414;1.4233596;CODE
cancel button is pressed and null returned;1.4516014;-0.6355252;-3.006032;5.0859365;-1.8150026;5.0568037;IRRE
set the master password;10.613939;-0.1717624;-4.6039567;1.0976592;-1.9936756;0.6762997;IRRE
remove the password;13.4578705;-1.3370873;-1.427263;0.39009547;-0.86203545;0.50680125;-
try to verify a wrong password;2.6117518;-2.1266067;0.092839494;1.255421;-2.419201;2.5503488;META
try to verify a correct password;3.055504;-2.579609;-1.2696861;1.2209606;-2.4370747;1.7633295;CODE
change mp to a new value;4.900867;-0.6136516;-1.6524992;2.4160903;-2.7385068;-1.4193809;IRRE
account passwords must remain the same;1.807534;-2.3834577;0.27383485;3.4617143;-0.60516965;-2.7569025;CODE
change mp back;11.401504;1.7552612;0.66932005;-0.3346609;0.26032275;1.9000585;-
remove the saved password;10.636131;-2.2243757;-2.816136;1.2810427;-1.608992;0.2504945;CODE
try to load the password;7.08878;-2.419146;-1.4775468;1.540614;-0.28258124;2.530568;CODE
save it back again;6.5930576;-2.0874238;1.8085064;-0.04321979;1.61646;1.0477886;CODE
we ll try org jdesktop jdic desktop then;-13.0163555;13.489733;6.2715654;3.3009262;1.8809128;6.2187757;CODE
we ll try org jdesktop jdic desktop then;-13.0163555;13.489733;6.2715654;3.3009262;1.8809128;6.2187757;CODE
adds a listener to show the window on dock app icon click;-7.940742;-0.5901583;-8.425461;1.0688165;0.81026924;-4.9159064;CODE
create the notification service implementation;9.534719;-1.5718179;-2.859119;-0.29640806;1.355118;-2.450607;TASK
create the desktop service implementation;9.713555;-0.77587074;-2.5986295;-0.9703002;0.25653958;-2.5625324;TASK
remove eventual html code before showing the popup message;-3.6727643;-1.3383548;-2.5520425;4.322713;1.1501806;-4.7541304;CODE
if connectivity less then 1 this is offline one;-2.6140056;-0.642971;-0.2070632;-0.5636721;-2.3556173;7.4015875;CODE
no such provider added;9.257923;-1.2661006;1.4835529;-1.6536022;-0.7089382;2.2527351;TASK
in case we found any;5.88078;-4.0307155;3.4617767;-3.3350656;-0.48630932;4.8478117;CODE
we do not show hidden protocols in our status bar so we do not;-16.44523;-8.127179;4.508963;-5.2417693;2.6260161;0.17097336;CODE
care about their status here;6.1725564;-3.2828236;4.1927385;-1.0964574;2.824647;-0.9103862;-
if we have at least one online provider;0.52339876;-6.2758975;-0.3965811;-0.7263355;-4.7682576;6.6279097;-
if the event is caused by a bundle being stopped we don t want to;-20.763033;-11.745096;2.4058294;-7.059907;-3.149734;7.223756;CODE
know;14.646948;0.5849516;3.5483062;-2.5126612;0.7840874;1.2452674;-
if we re running under mac os x we use special black and white;-15.8278675;-0.92645705;1.3854812;-3.721969;-2.8641777;6.3829412;CODE
icons without background;10.973738;1.7660899;0.71712744;-3.4879146;-0.6436511;-0.7530327;-
init dock icons;12.240737;1.5891364;-0.8977661;-4.3664246;0.5261514;-0.5140574;IRRE
show hide the contact list when user clicks on the systray;-8.041855;-1.0355859;-3.7888649;5.073016;-0.41903192;-1.8835306;CODE
background;15.273645;-0.08059458;0.8003694;-2.5056357;-0.119292535;0.7956679;-
filling;14.072401;-0.4513256;0.75110984;-3.0508919;1.1013356;0.607515;-
text;14.783724;0.060505282;0.52798533;-6.5378437;-0.61433935;-0.0657085;-
