"TASK"	"IRRE"	"OUTD"	"META"	"CODE"	"COMMENT_SMELL"
0	0	0	0	0	"X_pca[:, 1] *= 2.718"
0	0	0	0	0	"X_hat_pca = np.dot(X_pca, pca.components_)"
0	0	0	0	0	"pca.fit(X_hat_pca)"
0	0	0	0	0	"assert_allclose(pca.singular_values_, [3.142, 2.718, 1.0], rtol=1e-14)"
0	0	0	0	0	"def test_truncated_svd_eq_pca(X_sparse):"
0	0	0	0	0	"# TruncatedSVD should be equal to PCA on centered data"
0	0	0	0	0	"X_dense = X_sparse.toarray()"
0	0	0	0	0	"X_c = X_dense - X_dense.mean(axis=0)"
0	0	0	0	0	"params = dict(n_components=10, random_state=42)"
0	0	0	0	0	"svd = TruncatedSVD(algorithm=\"arpack\", **params)"
0	0	0	0	0	"pca = PCA(svd_solver=\"arpack\", **params)"
0	0	0	0	0	"Xt_svd = svd.fit_transform(X_c)"
0	0	0	0	0	"Xt_pca = pca.fit_transform(X_c)"
0	0	0	0	0	"assert_allclose(Xt_svd, Xt_pca, rtol=1e-9)"
0	0	0	0	0	"assert_allclose(pca.mean_, 0, atol=1e-9)"
0	0	0	0	0	"assert_allclose(svd.components_, pca.components_)"
0	0	0	0	0	"@pytest.mark.parametrize("
0	0	0	0	0	"\"algorithm, tol\", [(\"randomized\", 0.0), (\"arpack\", 1e-6), (\"arpack\", 0.0)]"
0	0	0	0	0	")"
0	0	0	0	0	"@pytest.mark.parametrize(\"kind\", (\"dense\", \"sparse\"))"
0	0	0	0	0	"def test_fit_transform(X_sparse, algorithm, tol, kind):"
0	0	0	0	0	"# fit_transform(X) should equal fit(X).transform(X)"
0	0	0	0	0	"X = X_sparse if kind == \"sparse\" else X_sparse.toarray()"
0	0	0	0	0	"svd = TruncatedSVD("
0	0	0	0	0	"n_components=5, n_iter=7, random_state=42, algorithm=algorithm, tol=tol"
0	0	0	0	0	")"
0	0	0	0	0	"X_transformed_1 = svd.fit_transform(X)"
0	0	0	0	0	"X_transformed_2 = svd.fit(X).transform(X)"
0	0	0	0	0	"assert_allclose(X_transformed_1, X_transformed_2)"
0	0	0	0	0	"# Authors: The scikit-learn developers"
0	0	0	0	0	"# SPDX-License-Identifier: BSD-3-Clause"
0	0	0	0	0	"import warnings"
0	0	0	0	0	"from numbers import Integral, Real"
0	0	0	0	0	"import numpy as np"
0	0	0	0	0	"import scipy.linalg"
0	0	0	0	0	"from scipy import linalg"
0	0	0	0	0	"from sklearn.base import ("
0	0	0	0	0	"BaseEstimator,"
0	0	0	0	0	"ClassifierMixin,"
0	0	0	0	0	"ClassNamePrefixFeaturesOutMixin,"
0	0	0	0	0	"TransformerMixin,"
0	0	0	0	0	"_fit_context,"
0	0	0	0	0	")"
0	0	0	0	0	"from sklearn.covariance import empirical_covariance, ledoit_wolf, shrunk_covariance"
0	0	0	0	0	"from sklearn.linear_model._base import LinearClassifierMixin"
0	0	0	0	0	"from sklearn.preprocessing import StandardScaler"
0	0	0	0	0	"from sklearn.utils._array_api import _expit, device, get_namespace, size"
0	0	0	0	0	"from sklearn.utils._param_validation import HasMethods, Interval, StrOptions"
0	0	0	0	0	"from sklearn.utils.extmath import softmax"
0	0	0	0	0	"from sklearn.utils.multiclass import check_classification_targets, unique_labels"
0	0	0	0	0	"from sklearn.utils.validation import check_is_fitted, validate_data"
0	0	0	0	0	"__all__ = [\"LinearDiscriminantAnalysis\", \"QuadraticDiscriminantAnalysis\"]"
0	0	0	0	0	"def _cov(X, shrinkage=None, covariance_estimator=None):"
0	0	0	0	0	"if covariance_estimator is None:"
0	0	0	0	0	"shrinkage = \"empirical\" if shrinkage is None else shrinkage"
0	0	0	0	0	"if isinstance(shrinkage, str):"
0	0	0	0	0	"if shrinkage == \"auto\":"
0	0	0	0	0	"sc = StandardScaler() # standardize features"
0	0	0	0	0	"X = sc.fit_transform(X)"
0	0	0	0	0	"s = ledoit_wolf(X)[0]"
0	0	0	0	0	"# rescale"
0	0	0	0	0	"s = sc.scale_[:, np.newaxis] * s * sc.scale_[np.newaxis, :]"
0	0	0	0	0	"elif shrinkage == \"empirical\":"
0	0	0	0	0	"s = empirical_covariance(X)"
0	0	0	0	0	"elif isinstance(shrinkage, Real):"
0	0	0	0	0	"s = shrunk_covariance(empirical_covariance(X), shrinkage)"
0	0	0	0	0	"else:"
0	0	0	0	0	"if shrinkage is not None and shrinkage != 0:"
0	0	0	0	0	"raise ValueError("
0	0	0	0	0	"\"covariance_estimator and shrinkage parameters \""
0	0	0	0	0	"\"are not None. Only one of the two can be set.\""
0	0	0	0	0	")"
0	0	0	0	0	"covariance_estimator.fit(X)"
0	0	0	0	0	"if not hasattr(covariance_estimator, \"covariance_\"):"
0	0	0	0	0	"raise ValueError("
0	0	0	0	0	"\"%s does not have a covariance_ attribute\""
0	0	0	0	0	"% covariance_estimator.__class__.__name__"
0	0	0	0	0	")"
0	0	0	0	0	"s = covariance_estimator.covariance_"
0	0	0	0	0	"return s"
0	0	0	0	0	"def _class_means(X, y):"
0	0	0	0	0	"xp, is_array_api_compliant = get_namespace(X)"
0	0	0	0	0	"classes, y = xp.unique_inverse(y)"
0	0	0	0	0	"means = xp.zeros((classes.shape[0], X.shape[1]), device=device(X), dtype=X.dtype)"
0	0	0	0	0	"if is_array_api_compliant:"
0	0	0	0	0	"for i in range(classes.shape[0]):"
0	0	0	0	0	"means[i, :] = xp.mean(X[y == i], axis=0)"
0	0	0	0	0	"else:"
0	0	0	0	0	"# TODO: Explore the choice of using bincount + add.at as it seems sub optimal"
0	0	0	0	0	"# from a performance-wise"
0	0	0	0	0	"cnt = np.bincount(y)"
0	0	0	0	0	"np.add.at(means, y, X)"
0	0	0	0	0	"means /= cnt[:, None]"
0	0	0	0	0	"return means"
0	0	0	0	0	"def _class_cov(X, y, priors, shrinkage=None, covariance_estimator=None):"
0	0	0	0	0	"classes = np.unique(y)"
0	0	0	0	0	"cov = np.zeros(shape=(X.shape[1], X.shape[1]))"
0	0	0	0	0	"for idx, group in enumerate(classes):"
0	0	0	0	0	"Xg = X[y == group, :]"
0	0	0	0	0	"cov += priors[idx] * np.atleast_2d(_cov(Xg, shrinkage, covariance_estimator))"
0	0	0	0	0	"return cov"
0	0	0	0	0	"class DiscriminantAnalysisPredictionMixin:"
0	0	0	0	0	"Parameters"
0	0	0	0	0	"----------"
0	0	0	0	0	"X : {array-like, sparse matrix} of shape (n_samples, n_features)"
0	0	0	0	0	"Array of samples (test vectors)."
0	0	0	0	0	"Returns"
0	0	0	0	0	"-------"
0	0	0	0	0	"y_scores : ndarray of shape (n_samples,) or (n_samples, n_classes)"
0	0	0	0	0	"Decision function values related to each class, per sample."
0	0	0	0	0	"In the two-class case, the shape is `(n_samples,)`, giving the"
0	0	0	0	0	"log likelihood ratio of the positive class."
0	0	0	0	0	"Returns the class label for each sample."
0	0	0	0	0	"Parameters"
0	0	0	0	0	"----------"
0	0	0	0	0	"X : {array-like, sparse matrix} of shape (n_samples, n_features)"
0	0	0	0	0	"Input vectors, where `n_samples` is the number of samples and"
0	0	0	0	0	"`n_features` is the number of features."
0	0	0	0	0	"Returns"
0	0	0	0	0	"-------"
0	0	0	0	0	"y_pred : ndarray of shape (n_samples,)"
0	0	0	0	0	"Class label for each sample."
0	0	0	0	0	"Parameters"
0	0	0	0	0	"----------"
0	0	0	0	0	"X : {array-like, sparse matrix} of shape (n_samples, n_features)"
0	0	0	0	0	"Input data."
0	0	0	0	0	"Returns"
0	0	0	0	0	"-------"
0	0	0	0	0	"y_proba : ndarray of shape (n_samples, n_classes)"
0	0	0	0	0	"Probability estimate of the sample for each class in the"
0	0	0	0	0	"model, where classes are ordered as they are in `self.classes_`."
0	0	0	0	0	"Parameters"
0	0	0	0	0	"----------"
0	0	0	0	0	"X : {array-like, sparse matrix} of shape (n_samples, n_features)"
0	0	0	0	0	"Input data."
0	0	0	0	0	"Returns"
0	0	0	0	0	"-------"
0	0	0	0	0	"y_log_proba : ndarray of shape (n_samples, n_classes)"
0	0	0	0	0	"Estimated log probabilities."
0	0	0	0	0	"A classifier with a linear decision boundary, generated by fitting class"
0	0	0	0	0	"conditional densities to the data and using Bayes' rule."
0	0	0	0	0	"The model fits a Gaussian density to each class, assuming that all classes"
0	0	0	0	0	"share the same covariance matrix."
0	0	0	0	0	"The fitted model can also be used to reduce the dimensionality of the input"
0	0	0	0	0	"by projecting it to the most discriminative directions, using the"
0	0	0	0	0	"`transform` method."
0	0	0	0	0	".. versionadded:: 0.17"
0	0	0	0	0	"For a comparison between"
0	0	0	0	0	":class:`~sklearn.discriminant_analysis.LinearDiscriminantAnalysis`"
0	0	0	0	0	"and :class:`~sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis`, see"
0	0	0	0	0	":ref:`sphx_glr_auto_examples_classification_plot_lda_qda.py`."
0	0	0	0	0	"Read more in the :ref:`User Guide <lda_qda>`."
0	0	0	0	0	"Parameters"
0	0	0	0	0	"----------"
0	0	0	0	0	"solver : {'svd', 'lsqr', 'eigen'}, default='svd'"
0	0	0	0	0	"Solver to use, possible values:"
0	0	0	0	0	"- 'svd': Singular value decomposition (default)."
0	0	0	0	0	"Does not compute the covariance matrix, therefore this solver is"
0	0	0	0	0	"recommended for data with a large number of features."
0	0	0	0	0	"- 'lsqr': Least squares solution."
0	0	0	0	0	"Can be combined with shrinkage or custom covariance estimator."
0	0	0	0	0	"- 'eigen': Eigenvalue decomposition."
0	0	0	0	0	"Can be combined with shrinkage or custom covariance estimator."
0	0	0	0	0	".. versionchanged:: 1.2"
0	0	0	0	0	"`solver=\"svd\"` now has experimental Array API support. See the"
0	0	0	0	0	":ref:`Array API User Guide <array_api>` for more details."
0	0	0	0	0	"shrinkage : 'auto' or float, default=None"
0	0	0	0	0	"Shrinkage parameter, possible values:"
0	0	0	0	0	"- None: no shrinkage (default)."
0	0	0	0	0	"- 'auto': automatic shrinkage using the Ledoit-Wolf lemma."
0	0	0	0	0	"- float between 0 and 1: fixed shrinkage parameter."
0	0	0	0	0	"This should be left to None if `covariance_estimator` is used."
0	0	0	0	0	"Note that shrinkage works only with 'lsqr' and 'eigen' solvers."
0	0	0	0	0	"For a usage example, see"
0	0	0	0	0	":ref:`sphx_glr_auto_examples_classification_plot_lda.py`."
0	0	0	0	0	"priors : array-like of shape (n_classes,), default=None"
0	0	0	0	0	"The class prior probabilities. By default, the class proportions are"
0	0	0	0	0	"inferred from the training data."
0	0	0	0	0	"n_components : int, default=None"
0	0	0	0	0	"Number of components (<= min(n_classes - 1, n_features)) for"
0	0	0	0	0	"dimensionality reduction. If None, will be set to"
0	0	0	0	0	"min(n_classes - 1, n_features). This parameter only affects the"
0	0	0	0	0	"`transform` method."
0	0	0	0	0	"For a usage example, see"
0	0	0	0	0	":ref:`sphx_glr_auto_examples_decomposition_plot_pca_vs_lda.py`."
0	0	0	0	0	"store_covariance : bool, default=False"
0	0	0	0	0	"If True, explicitly compute the weighted within-class covariance"
0	0	0	0	0	"matrix when solver is 'svd'. The matrix is always computed"
0	0	0	0	0	"and stored for the other solvers."
0	0	0	0	0	".. versionadded:: 0.17"
0	0	0	0	0	"tol : float, default=1.0e-4"
0	0	0	0	0	"Absolute threshold for a singular value of X to be considered"
0	0	0	0	0	"significant, used to estimate the rank of X. Dimensions whose"
0	0	0	0	0	"singular values are non-significant are discarded. Only used if"
0	0	0	0	0	"solver is 'svd'."
0	0	0	0	0	".. versionadded:: 0.17"
0	0	0	0	0	"covariance_estimator : covariance estimator, default=None"
0	0	0	0	0	"If not None, `covariance_estimator` is used to estimate"
0	0	0	0	0	"the covariance matrices instead of relying on the empirical"
0	0	0	0	0	"covariance estimator (with potential shrinkage)."
0	0	0	0	0	"The object should have a fit method and a ``covariance_`` attribute"
0	0	0	0	0	"like the estimators in :mod:`sklearn.covariance`."
0	0	0	0	0	"if None the shrinkage parameter drives the estimate."
0	0	0	0	0	"This should be left to None if `shrinkage` is used."
0	0	0	0	0	"Note that `covariance_estimator` works only with 'lsqr' and 'eigen'"
0	0	0	0	0	"solvers."
0	0	0	0	0	".. versionadded:: 0.24"
0	0	0	0	0	"Attributes"
0	0	0	0	0	"----------"
0	0	0	0	0	"coef_ : ndarray of shape (n_features,) or (n_classes, n_features)"
0	0	0	0	0	"Weight vector(s)."
0	0	0	0	0	"intercept_ : ndarray of shape (n_classes,)"
0	0	0	0	0	"Intercept term."
0	0	0	0	0	"covariance_ : array-like of shape (n_features, n_features)"
0	0	0	0	0	"Weighted within-class covariance matrix. It corresponds to"
0	0	0	0	0	"`sum_k prior_k * C_k` where `C_k` is the covariance matrix of the"
0	0	0	0	0	"samples in class `k`. The `C_k` are estimated using the (potentially"
0	0	0	0	0	"shrunk) biased estimator of covariance. If solver is 'svd', only"
0	0	0	0	0	"exists when `store_covariance` is True."
0	0	0	0	0	"explained_variance_ratio_ : ndarray of shape (n_components,)"
0	0	0	0	0	"Percentage of variance explained by each of the selected components."
0	0	0	0	0	"If ``n_components`` is not set then all components are stored and the"
0	0	0	0	0	"sum of explained variances is equal to 1.0. Only available when eigen"
0	0	0	0	0	"or svd solver is used."
0	0	0	0	0	"means_ : array-like of shape (n_classes, n_features)"
0	0	0	0	0	"Class-wise means."
0	0	0	0	0	"priors_ : array-like of shape (n_classes,)"
0	0	0	0	0	"Class priors (sum to 1)."
0	0	0	0	0	"scalings_ : array-like of shape (rank, n_classes - 1)"
0	0	0	0	0	"Scaling of the features in the space spanned by the class centroids."
0	0	0	0	0	"Only available for 'svd' and 'eigen' solvers."
0	0	0	0	0	"xbar_ : array-like of shape (n_features,)"
0	0	0	0	0	"Overall mean. Only present if solver is 'svd'."
0	0	0	0	0	"classes_ : array-like of shape (n_classes,)"
0	0	0	0	0	"Unique class labels."
0	0	0	0	0	"n_features_in_ : int"
0	0	0	0	0	"Number of features seen during :term:`fit`."
0	0	0	0	0	".. versionadded:: 0.24"
0	0	0	0	0	"feature_names_in_ : ndarray of shape (`n_features_in_`,)"
0	0	0	0	0	"Names of features seen during :term:`fit`. Defined only when `X`"
0	0	0	0	0	"has feature names that are all strings."
0	0	0	0	0	".. versionadded:: 1.0"
0	0	0	0	0	"See Also"
0	0	0	0	0	"--------"
0	0	0	0	0	"QuadraticDiscriminantAnalysis : Quadratic Discriminant Analysis."
0	0	0	0	0	"Examples"
0	0	0	0	0	"--------"
0	0	0	0	0	">>> import numpy as np"
0	0	0	0	0	">>> from sklearn.discriminant_analysis import LinearDiscriminantAnalysis"
0	0	0	0	0	">>> X = np.array([[-1, -1], [-2, -1], [-3, -2], [1, 1], [2, 1], [3, 2]])"
0	0	0	0	0	">>> y = np.array([1, 1, 1, 2, 2, 2])"
0	0	0	0	0	">>> clf = LinearDiscriminantAnalysis()"
0	0	0	0	0	">>> clf.fit(X, y)"
0	0	0	0	0	"LinearDiscriminantAnalysis()"
0	0	0	0	0	">>> print(clf.predict([[-0.8, -1]]))"
0	0	0	0	0	"[1]"
0	0	0	0	3	"self.store_covariance = store_covariance # used only in svd solver"
0	0	0	0	1	"self.tol = tol # used only in svd solver"
0	0	0	0	0	"The least squares solver computes a straightforward solution of the"
0	0	0	0	0	"optimal decision rule based directly on the discriminant functions. It"
0	0	0	0	0	"can only be used for classification (with any covariance estimator),"
0	0	0	0	0	"because"
0	0	0	0	0	"estimation of eigenvectors is not performed. Therefore, dimensionality"
0	0	0	0	0	"reduction with the transform is not supported."
0	0	0	0	0	"Parameters"
0	0	0	0	0	"----------"
0	0	0	0	0	"X : array-like of shape (n_samples, n_features)"
0	0	0	0	0	"Training data."
0	0	0	0	0	"y : array-like of shape (n_samples,) or (n_samples, n_classes)"
0	0	0	0	0	"Target values."
0	0	0	0	0	"shrinkage : 'auto', float or None"
0	0	0	0	0	"Shrinkage parameter, possible values:"
0	0	0	0	0	"- None: no shrinkage."
0	0	0	0	0	"- 'auto': automatic shrinkage using the Ledoit-Wolf lemma."
0	0	0	0	0	"- float between 0 and 1: fixed shrinkage parameter."
0	0	0	0	0	"Shrinkage parameter is ignored if `covariance_estimator` is"
0	0	0	0	0	"not None"
0	0	0	0	0	"covariance_estimator : estimator, default=None"
0	0	0	0	0	"If not None, `covariance_estimator` is used to estimate"
0	0	0	0	0	"the covariance matrices instead of relying the empirical"
0	0	0	0	0	"covariance estimator (with potential shrinkage)."
0	0	0	0	0	"The object should have a fit method and a ``covariance_`` attribute"
0	0	0	0	0	"like the estimators in sklearn.covariance."
0	0	0	0	0	"if None the shrinkage parameter drives the estimate."
0	0	0	0	0	".. versionadded:: 0.24"
0	0	0	0	0	"Notes"
0	0	0	0	0	"-----"
0	0	0	0	0	"This solver is based on [1]_, section 2.6.2, pp. 39-41."
0	0	0	0	0	"References"
0	0	0	0	0	"----------"
0	0	0	0	0	".. [1] R. O. Duda, P. E. Hart, D. G. Stork. Pattern Classification"
0	0	0	0	0	"(Second Edition). John Wiley & Sons, Inc., New York, 2001. ISBN"
0	0	0	0	0	"0-471-05669-3."
0	0	0	0	0	"The eigenvalue solver computes the optimal solution of the Rayleigh"
0	0	0	0	0	"coefficient (basically the ratio of between class scatter to within"
0	0	0	0	0	"class scatter). This solver supports both classification and"
0	0	0	0	0	"dimensionality reduction (with any covariance estimator)."
0	0	0	0	0	"Parameters"
0	0	0	0	0	"----------"
0	0	0	0	0	"X : array-like of shape (n_samples, n_features)"
0	0	0	0	0	"Training data."
0	0	0	0	0	"y : array-like of shape (n_samples,) or (n_samples, n_targets)"
0	0	0	0	0	"Target values."
0	0	0	0	0	"shrinkage : 'auto', float or None"
0	0	0	0	0	"Shrinkage parameter, possible values:"
0	0	0	0	0	"- None: no shrinkage."
0	0	0	0	0	"- 'auto': automatic shrinkage using the Ledoit-Wolf lemma."
0	0	0	0	0	"- float between 0 and 1: fixed shrinkage constant."
0	0	0	0	0	"Shrinkage parameter is ignored if `covariance_estimator` is"
0	0	0	0	0	"not None"
0	0	0	0	0	"covariance_estimator : estimator, default=None"
0	0	0	0	0	"If not None, `covariance_estimator` is used to estimate"
0	0	0	0	0	"the covariance matrices instead of relying the empirical"
0	0	0	0	0	"covariance estimator (with potential shrinkage)."
0	0	0	0	0	"The object should have a fit method and a ``covariance_`` attribute"
0	0	0	0	0	"like the estimators in sklearn.covariance."
0	0	0	0	0	"if None the shrinkage parameter drives the estimate."
0	0	0	0	0	".. versionadded:: 0.24"
0	0	0	0	0	"Notes"
0	0	0	0	0	"-----"
0	0	0	0	0	"This solver is based on [1]_, section 3.8.3, pp. 121-124."
0	0	0	0	0	"References"
0	0	0	0	0	"----------"
0	0	0	0	0	".. [1] R. O. Duda, P. E. Hart, D. G. Stork. Pattern Classification"
0	0	0	0	0	"(Second Edition). John Wiley & Sons, Inc., New York, 2001. ISBN"
0	0	0	0	0	"0-471-05669-3."
0	0	0	0	2	"Sw = self.covariance_ # within scatter"
0	0	0	0	1	"St = _cov(X, shrinkage, covariance_estimator) # total scatter"
0	0	0	0	0	"Sb = St - Sw # between scatter"
0	1	0	0	0	"evecs = evecs[:, np.argsort(evals)[::-1]] # sort eigenvectors"
0	0	0	0	0	"Parameters"
0	0	0	0	0	"----------"
0	0	0	0	0	"X : array-like of shape (n_samples, n_features)"
0	0	0	0	0	"Training data."
0	0	0	0	0	"y : array-like of shape (n_samples,) or (n_samples, n_targets)"
0	0	0	0	0	"Target values."
0	1	0	0	3	"# 1) within (univariate) scaling by with classes std-dev"
0	0	0	0	1	"# avoid division by zero in normalization"
0	0	0	0	1	"# 2) Within variance scaling"
0	0	0	0	1	"# SVD of centered (within)scaled data"
0	0	0	0	1	"# Scaling of within covariance is: V' 1/S"
0	0	0	0	1	"# 3) Between variance scaling"
0	0	0	0	0	"# Scale weighted centers"
0	1	0	0	1	"# Centers are living in a space with n_classes-1 dim (maximum)"
0	0	0	0	1	"# Use SVD to find projection in the space spanned by the"
0	1	0	0	1	"# (n_classes) centers"
1	0	0	0	1	"# LinearDiscriminantAnalysis.covariance_estimator is not validated yet"
0	0	0	0	0	".. versionchanged:: 0.19"
0	0	0	0	0	"`store_covariance` and `tol` has been moved to main constructor."
0	0	0	0	0	"Parameters"
0	0	0	0	0	"----------"
0	0	0	0	0	"X : array-like of shape (n_samples, n_features)"
0	0	0	0	0	"Training data."
0	0	0	0	0	"y : array-like of shape (n_samples,)"
0	0	0	0	0	"Target values."
0	0	0	0	0	"Returns"
0	0	0	0	0	"-------"
0	0	0	0	0	"self : object"
0	0	0	0	0	"Fitted estimator."
0	0	0	0	2	"if self.priors is None: # estimate priors from sample"
0	0	0	0	1	"_, cnts = xp.unique_counts(y) # non-negative ints"
0	0	0	0	0	"# Maximum number of components no matter what n_components is"
0	0	0	0	0	"# specified:"
0	1	0	0	4	"if size(self.classes_) == 2: # treat binary case as a special case"
0	0	0	0	0	"Parameters"
0	0	0	0	0	"----------"
0	0	0	0	0	"X : array-like of shape (n_samples, n_features)"
0	0	0	0	0	"Input data."
0	0	0	0	0	"Returns"
0	0	0	0	0	"-------"
0	0	0	0	0	"X_new : ndarray of shape (n_samples, n_components) or \"
0	0	0	0	0	"(n_samples, min(rank, n_components))"
0	0	0	0	0	"Transformed data. In the case of the 'svd' solver, the shape"
0	0	0	0	0	"is (n_samples, min(rank, n_components))."
0	0	0	0	0	"Parameters"
0	0	0	0	0	"----------"
0	0	0	0	0	"X : array-like of shape (n_samples, n_features)"
0	0	0	0	0	"Input data."
0	0	0	0	0	"Returns"
0	0	0	0	0	"-------"
0	0	0	0	0	"C : ndarray of shape (n_samples, n_classes)"
0	0	0	0	0	"Estimated probabilities."
0	0	0	0	0	"Parameters"
0	0	0	0	0	"----------"
0	0	0	0	0	"X : array-like of shape (n_samples, n_features)"
0	0	0	0	0	"Input data."
0	0	0	0	0	"Returns"
0	0	0	0	0	"-------"
0	0	0	0	0	"C : ndarray of shape (n_samples, n_classes)"
0	0	0	0	0	"Estimated log probabilities."
0	0	0	0	0	"The decision function is equal (up to a constant factor) to the"
0	0	0	0	0	"log-posterior of the model, i.e. `log p(y = k | x)`. In a binary"
0	0	0	0	0	"classification setting this instead corresponds to the difference"
0	0	0	0	0	"`log p(y = 1 | x) - log p(y = 0 | x)`. See :ref:`lda_qda_math`."
0	0	0	0	0	"Parameters"
0	0	0	0	0	"----------"
0	0	0	0	0	"X : array-like of shape (n_samples, n_features)"
0	0	0	0	0	"Array of samples (test vectors)."
0	0	0	0	0	"Returns"
0	0	0	0	0	"-------"
0	0	0	0	0	"y_scores : ndarray of shape (n_samples,) or (n_samples, n_classes)"
0	0	0	0	0	"Decision function values related to each class, per sample."
0	0	0	0	0	"In the two-class case, the shape is `(n_samples,)`, giving the"
0	0	0	0	0	"log likelihood ratio of the positive class."
0	0	0	0	4	"# Only overrides for the docstring."
0	0	0	0	0	"A classifier with a quadratic decision boundary, generated"
0	0	0	0	0	"by fitting class conditional densities to the data"
0	0	0	0	0	"and using Bayes' rule."
0	0	0	0	0	"The model fits a Gaussian density to each class."
0	0	0	0	0	".. versionadded:: 0.17"
0	0	0	0	0	"For a comparison between"
0	0	0	0	0	":class:`~sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis`"
0	0	0	0	0	"and :class:`~sklearn.discriminant_analysis.LinearDiscriminantAnalysis`, see"
0	0	0	0	0	":ref:`sphx_glr_auto_examples_classification_plot_lda_qda.py`."
0	0	0	0	0	"Read more in the :ref:`User Guide <lda_qda>`."
0	0	0	0	0	"Parameters"
0	0	0	0	0	"----------"
0	0	0	0	0	"solver : {'svd', 'eigen'}, default='svd'"
0	0	0	0	0	"Solver to use, possible values:"
0	0	0	0	0	"- 'svd': Singular value decomposition (default)."
0	0	0	0	0	"Does not compute the covariance matrix, therefore this solver is"
0	0	0	0	0	"recommended for data with a large number of features."
0	0	0	0	0	"- 'eigen': Eigenvalue decomposition."
0	0	0	0	0	"Can be combined with shrinkage or custom covariance estimator."
0	0	0	0	0	"shrinkage : 'auto' or float, default=None"
0	0	0	0	0	"Shrinkage parameter, possible values:"
0	0	0	0	0	"- None: no shrinkage (default)."
0	0	0	0	0	"- 'auto': automatic shrinkage using the Ledoit-Wolf lemma."
0	0	0	0	0	"- float between 0 and 1: fixed shrinkage parameter."
0	0	0	0	0	"Enabling shrinkage is expected to improve the model when some"
0	0	0	0	0	"classes have a relatively small number of training data points"
0	0	0	0	0	"compared to the number of features by mitigating overfitting during"
0	0	0	0	0	"the covariance estimation step."
0	0	0	0	0	"This should be left to `None` if `covariance_estimator` is used."
0	0	0	0	0	"Note that shrinkage works only with 'eigen' solver."
0	0	0	0	0	"priors : array-like of shape (n_classes,), default=None"
0	0	0	0	0	"Class priors. By default, the class proportions are inferred from the"
0	0	0	0	0	"training data."
0	0	0	0	0	"reg_param : float, default=0.0"
0	0	0	0	0	"Regularizes the per-class covariance estimates by transforming S2 as"
0	0	0	0	0	"``S2 = (1 - reg_param) * S2 + reg_param * np.eye(n_features)``,"
0	0	0	0	0	"where S2 corresponds to the `scaling_` attribute of a given class."
0	0	0	0	0	"store_covariance : bool, default=False"
0	0	0	0	0	"If True, the class covariance matrices are explicitly computed and"
0	0	0	0	0	"stored in the `self.covariance_` attribute."
0	0	0	0	0	".. versionadded:: 0.17"
0	0	0	0	0	"tol : float, default=1.0e-4"
0	0	0	0	0	"Absolute threshold for the covariance matrix to be considered rank"
0	0	0	0	0	"deficient after applying some regularization (see `reg_param`) to each"
0	0	0	0	0	"`Sk` where `Sk` represents covariance matrix for k-th class. This"
0	0	0	0	0	"parameter does not affect the predictions. It controls when a warning"
0	0	0	0	0	"is raised if the covariance matrix is not full rank."
0	0	0	0	0	".. versionadded:: 0.17"
0	0	0	0	0	"covariance_estimator : covariance estimator, default=None"
0	0	0	0	0	"If not None, `covariance_estimator` is used to estimate the covariance"
0	0	0	0	0	"matrices instead of relying on the empirical covariance estimator"
0	0	0	0	0	"(with potential shrinkage). The object should have a fit method and"
0	0	0	0	0	"a ``covariance_`` attribute like the estimators in"
0	0	0	0	0	":mod:`sklearn.covariance`. If None the shrinkage parameter drives the"
0	0	0	0	0	"estimate."
0	0	0	0	0	"This should be left to `None` if `shrinkage` is used."
0	0	0	0	0	"Note that `covariance_estimator` works only with the 'eigen' solver."
0	0	0	0	0	"Attributes"
0	0	0	0	0	"----------"
0	0	0	0	0	"covariance_ : list of len n_classes of ndarray \"
0	0	0	0	0	"of shape (n_features, n_features)"
0	0	0	0	0	"For each class, gives the covariance matrix estimated using the"
0	0	0	0	0	"samples of that class. The estimations are unbiased. Only present if"
0	0	0	0	0	"`store_covariance` is True."
0	0	0	0	0	"means_ : array-like of shape (n_classes, n_features)"
0	0	0	0	0	"Class-wise means."
0	0	0	0	0	"priors_ : array-like of shape (n_classes,)"
0	0	0	0	0	"Class priors (sum to 1)."
0	0	0	0	0	"rotations_ : list of len n_classes of ndarray of shape (n_features, n_k)"
0	0	0	0	0	"For each class k an array of shape (n_features, n_k), where"
0	0	0	0	0	"``n_k = min(n_features, number of elements in class k)``"
0	0	0	0	0	"It is the rotation of the Gaussian distribution, i.e. its"
0	0	0	0	0	"principal axis. It corresponds to `V`, the matrix of eigenvectors"
0	0	0	0	0	"coming from the SVD of `Xk = U S Vt` where `Xk` is the centered"
0	0	0	0	0	"matrix of samples from class k."
0	0	0	0	0	"scalings_ : list of len n_classes of ndarray of shape (n_k,)"
0	0	0	0	0	"For each class, contains the scaling of"
0	0	0	0	0	"the Gaussian distributions along its principal axes, i.e. the"
0	0	0	0	0	"variance in the rotated coordinate system. It corresponds to `S^2 /"
0	0	0	0	0	"(n_samples - 1)`, where `S` is the diagonal matrix of singular values"
0	0	0	0	0	"from the SVD of `Xk`, where `Xk` is the centered matrix of samples"
0	0	0	0	0	"from class k."
0	0	0	0	0	"classes_ : ndarray of shape (n_classes,)"
0	0	0	0	0	"Unique class labels."
